"identificador","link_licitacion","fecha_actualizacion","vigente_o_anulada_o_archivada","primera_publicacion","estado","numero_de_expediente","objeto_del_contrato","identificador_unico_ted","valor_estimado_del_contrato","presupuesto_base_sin_impuestos","presupuesto_base_con_impuestos","CPVs","numero_CPVs","cpv_1","des_cpv_1","cpv_2","des_cpv_2","cpv_3","des_cpv_3","cpv_4","des_cpv_4","cpv_5","des_cpv_5","cpv_6","des_cpv_6","cpv_7","des_cpv_7","cpv_8","des_cpv_8","cpv_9","des_cpv_9","cpv_10","des_cpv_10","cpv_11","des_cpv_11","cpv_12","des_cpv_12","cpv_13","des_cpv_13","cpv_14","des_cpv_14","cpv_15","des_cpv_15","cpv_16","des_cpv_16","cpv_17","des_cpv_17","cpv_18","des_cpv_18","cpv_19","des_cpv_19","cpv_20","des_cpv_20","tipo_de_contrato","contrato_mixto","lugar_de_ejecucion","des_lugar_de_ejecucion","lat_lugar_de_ejecucion","lon_lugar_de_ejecucion","organo_de_contratacion","id_oc_en_placsp","nif_oc","dir3","enlace_al_perfil_de_contratante_del_oc","tipo_de_administracion","codigo_postal","tipo_de_procedimiento","sistema_de_contratacion","tramitacion","forma_de_presentacion_de_la_oferta","fecha_de_presentacion_de_ofertas","fecha_de_presentacion_de_solicitudes_de_participacion","directiva_de_aplicacion","contrato_sara_o_umbral","financiacion_europea_y_fuente","descripcion_de_la_financiacion_europea","subasta_electronica","subcontratacion_permitida","subcontratacion_permitida_porcentaje","lote","objeto_licitacion_o_lote","valor_estimado_licitacion_o_lote","presupuesto_base_con_impuestos_licitacion_o_lote","presupuesto_base_sin_impuestos_licitacion_o_lote","CPVs_lote","numero_CPVs_lote","cpv_lote_1","des_cpv_lote_1","cpv_lote_2","des_cpv_lote_2","cpv_lote_3","des_cpv_lote_3","cpv_lote_4","des_cpv_lote_4","cpv_lote_5","des_cpv_lote_5","cpv_lote_6","des_cpv_lote_6","cpv_lote_7","des_cpv_lote_7","cpv_lote_8","des_cpv_lote_8","cpv_lote_9","des_cpv_lote_9","cpv_lote_10","des_cpv_lote_10","cpv_lote_11","des_cpv_lote_11","cpv_lote_12","des_cpv_lote_12","cpv_lote_13","des_cpv_lote_13","cpv_lote_14","des_cpv_lote_14","cpv_lote_15","des_cpv_lote_15","cpv_lote_16","des_cpv_lote_16","cpv_lote_17","des_cpv_lote_17","cpv_lote_18","des_cpv_lote_18","cpv_lote_19","des_cpv_lote_19","cpv_lote_20","des_cpv_lote_20","lugar_ejecucion_licitacion_o_lote","des_lugar_de_ejecucion_licitacion_o_lote","lat_lugar_de_ejecucion_licitacion_o_lote","lon_lugar_de_ejecucion_licitacion_o_lote","resultado_licitacion_o_lote","fecha_del_acuerdo_licitacion_o_lote","numero_de_ofertas_recibidas_por_licitacion_o_lote","precio_de_la_oferta_mas_baja_por_licitacion_o_lote","precio_de_la_oferta_mas_alta_por_licitacion_o_lote","ofertas_excluidas_por_anormalmente_bajas_por_licitacion_o_lote","numero_del_contrato_licitacion_o_lote","fecha_formalizacion_del_contrato_licitacion_o_lote","fecha_entrada_en_vigor_del_contrato_de_licitacion_o_lote","adjudicatario_licitacion_o_lote","tipo_de_identificador_de_adjudicatario_por_licitacion_o_lote","identificador_adjudicatario_de_la_licitacion_o_lote","el_adjudicatario_es_o_no_pyme_de_la_licitacion_o_lote","importe_adjudicacion_sin_impuestos_licitacion_o_lote","importe_adjudicacion_con_impuestos_licitacion_o_lote"
"4318463","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=CbGCmUTAXs4BPRBxZ4nJ%2Fg%3D%3D",2019-11-25 13:21:00,"VIGENTE",2019-11-25,"Resuelta","A-11/20","Servicio de asistencia, defensa legal y asesoramiento en materia fiscal, para la gestión de los impuestos y tributos aplicables a las actividades que desarrolla la Universidad Autónoma de Madrid",,"132231,4","99173,55","120000","79221000;","1","79221000","Servicios de asesoramiento tributario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-12-10 15:00:00,,,,,,,,,"Sin lotes","Servicio de asistencia, defensa legal y asesoramiento en materia fiscal, para la gestión de los impuestos y tributos aplicables a las actividades que desarrolla la Universidad Autónoma de Madrid","132231,4","120000","99173,55","79221000;","1","79221000","Servicios de asesoramiento tributario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2020-01-24,"3",,,,"A-11/20",2020-02-20,,"RSB ADVISORS, S.L.","NIF","B52525151",,"0","0"
"3810996","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=bZAcPi%2F9cvCmq21uxhbaVQ%3D%3D",2019-11-25 11:03:13,"VIGENTE",2019-07-03,"Resuelta","S-17/19","Suministro e instalación de un citómetro de flujo separador sorter en el Laboratorio de Citometría de Flujo del Servicio Interdepartamental de Investigación (SIdI) de la Universidad Autónoma de Madrid",,"612500","612500","741125","38434510;","1","38434510","Citómetros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-01 15:00:00,,"2014/24/EU",,"Sí","Programa Operativo Plurirregional de España (POPE) 2014/2020",,,,"Sin lotes","Suministro e instalación de un citómetro de flujo separador sorter en el Laboratorio de Citometría de Flujo del Servicio Interdepartamental de Investigación (SIdI) de la Universidad Autónoma de Madrid","612500","741125","612500","38434510;","1","38434510","Citómetros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-16,"2",,,,,,,"BECKMAN COULTER, S.L.U.","NIF","B86459369",,"495000","598950"
"3810996","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=bZAcPi%2F9cvCmq21uxhbaVQ%3D%3D",2019-11-25 11:03:13,"VIGENTE",2019-07-03,"Resuelta","S-17/19","Suministro e instalación de un citómetro de flujo separador sorter en el Laboratorio de Citometría de Flujo del Servicio Interdepartamental de Investigación (SIdI) de la Universidad Autónoma de Madrid",,"612500","612500","741125","38434510;","1","38434510","Citómetros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-01 15:00:00,,"2014/24/EU",,"Sí","Programa Operativo Plurirregional de España (POPE) 2014/2020",,,,"Sin lotes","Suministro e instalación de un citómetro de flujo separador sorter en el Laboratorio de Citometría de Flujo del Servicio Interdepartamental de Investigación (SIdI) de la Universidad Autónoma de Madrid","612500","741125","612500","38434510;","1","38434510","Citómetros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-16,"2",,,,"S-17/19",2019-11-11,2019-11-11,"BECKMAN COULTER, S.L.U.","NIF","B86459369",,"495000","598950"
"3916181","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Qw9qfS0Z28V7h85%2Fpmmsfw%3D%3D",2019-11-25 09:36:43,"VIGENTE",2019-07-30,"Resuelta","A-4/20","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid",,"2338661,25","935464,5","1131912,04","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-09-06 14:00:00,,"2014/24/EU",,,,,,,"Sin lotes","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid","2338661,25","1131912,04","935464,5","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-15,"2",,,,"A-4/20",2019-11-15,,"CANON ESPAÑA S.A.U.","NIF","A28122125",,"0","0"
"3916181","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Qw9qfS0Z28V7h85%2Fpmmsfw%3D%3D",2019-11-25 09:36:43,"VIGENTE",2019-07-30,"Resuelta","A-4/20","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid",,"2338661,25","935464,5","1131912,04","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-09-06 14:00:00,,"2014/24/EU",,,,,,,"Sin lotes","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid","2338661,25","1131912,04","935464,5","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-15,"2",,,,,,,"CANON ESPAÑA S.A.U.","NIF","A28122125",,"0","0"
"3905705","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=rX0Eb24GriQSugstABGr5A%3D%3D",2019-11-21 09:14:28,"VIGENTE",2019-07-31,"Resuelta","A-2/20","Servicio de restauración del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid",,"529200","264600","320166","55100000;","1","55100000","Servicios de hostelería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-09-19 14:00:00,,,,,,,,,"Sin lotes","Servicio de restauración del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid","529200","320166","264600","55100000;","1","55100000","Servicios de hostelería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-23,"1",,,,"A-2/20",2019-11-19,,"PEOLSA SL","NIF","B80378755",,"249000","301290"
"3905705","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=rX0Eb24GriQSugstABGr5A%3D%3D",2019-11-21 09:14:28,"VIGENTE",2019-07-31,"Resuelta","A-2/20","Servicio de restauración del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid",,"529200","264600","320166","55100000;","1","55100000","Servicios de hostelería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-09-19 14:00:00,,,,,,,,,"Sin lotes","Servicio de restauración del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid","529200","320166","264600","55100000;","1","55100000","Servicios de hostelería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-23,"1",,,,,,,"PEOLSA SL","NIF","B80378755",,"249000","301290"
"4301360","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5jOLGnw3A1HnSoTX3z%2F7wA%3D%3D",2019-11-20 17:32:23,"VIGENTE",2019-11-20,"Resuelta","Sa-26/19","Suministro e instalación de la nueva fuente de emisión de campo para microscopio electrónico de emisión de campo modelo Philips XL30 S-FEG en servicio en el Laboratorio de Microscopía Electrónica del Servicio Interdepartamental de Investigación de la Universidad Autónoma de Madrid",,"15673","15673","18964,33","38519000;","1","38519000","Compuestos diversos para microscopios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto simplificado",,"Ordinaria","Electrónica",2019-12-04 15:00:00,,,,,,,,,"Sin lotes","Suministro e instalación de la nueva fuente de emisión de campo para microscopio electrónico de emisión de campo modelo Philips XL30 S-FEG en servicio en el Laboratorio de Microscopía Electrónica del Servicio Interdepartamental de Investigación de la Universidad Autónoma de Madrid","15673","18964,33","15673","38519000;","1","38519000","Compuestos diversos para microscopios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desierto",2020-01-09,"1",,,,,,,,,,,,
"3889801","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=LEd2n6a5GHEBPRBxZ4nJ%2Fg%3D%3D",2019-11-19 14:30:12,"VIGENTE",2019-07-26,"Resuelta","O-10/19","Obras de reforma y acondicionamiento de laboratorios de investigación de la Universidad Autónoma de Madrid",,"207982,4","207982,4","251658,72","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-23 15:00:00,,,,,,,,,"1","Reforma y acondicionamiento de la caseta de gases en el módulo 6 de la Facultad de Ciencias de la Universidad Autónoma de Madrid.",,"18977,68","15684,03","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-23,"6",,,,"O-10/19 LOTE 1",2019-11-12,,"VINOVA INGENIERIA SL","NIF","B84548437",,"12531,54","15163,17"
"3889801","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=LEd2n6a5GHEBPRBxZ4nJ%2Fg%3D%3D",2019-11-19 14:30:12,"VIGENTE",2019-07-26,"Resuelta","O-10/19","Obras de reforma y acondicionamiento de laboratorios de investigación de la Universidad Autónoma de Madrid",,"207982,4","207982,4","251658,72","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-23 15:00:00,,,,,,,,,"2","Acondicionamiento del solado de los laboratorios 401 y 403 en el módulo 7 de la Facultad de Ciencias de la Universidad Autónoma de Madrid.",,"82059,81","67818,02","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-11-12,"7",,,,"O-10/19 LOTE2",2019-11-15,,"VINOVA INGENIERIA SL","NIF","B84548437",,"54186,6","65565,79"
"3889801","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=LEd2n6a5GHEBPRBxZ4nJ%2Fg%3D%3D",2019-11-19 14:30:12,"VIGENTE",2019-07-26,"Resuelta","O-10/19","Obras de reforma y acondicionamiento de laboratorios de investigación de la Universidad Autónoma de Madrid",,"207982,4","207982,4","251658,72","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-23 15:00:00,,,,,,,,,"3","Acondicionamiento de espacio de investigación de Etnografía Experimental Transmedia e Interactiva en la Facultad de Filosofía y Letras de la Universidad Autónoma de Madrid.

",,"5860,93","4843,74","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-23,"6",,,,"O-10/19 LOTE 3",2019-11-12,,"VINOVA INGENIERIA SL","NIF","B84548437",,"3870,15","4682,88"
"3889801","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=LEd2n6a5GHEBPRBxZ4nJ%2Fg%3D%3D",2019-11-19 14:30:12,"VIGENTE",2019-07-26,"Resuelta","O-10/19","Obras de reforma y acondicionamiento de laboratorios de investigación de la Universidad Autónoma de Madrid",,"207982,4","207982,4","251658,72","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-23 15:00:00,,,,,,,,,"4","Reforma y acondicionamiento del Laboratorio B-30 de la Facultad de Medicina (Departamento de Bioquímica) de la Universidad Autónoma de Madrid.",,"49631,08","41017,42","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-23,"6",,,,"O-10/19 LOTE 4",2019-11-07,,"SRH Construcciones Civiles y Administrativas, S.A.","NIF","A81708893",,"30763","37223,23"
"3889801","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=LEd2n6a5GHEBPRBxZ4nJ%2Fg%3D%3D",2019-11-19 14:30:12,"VIGENTE",2019-07-26,"Resuelta","O-10/19","Obras de reforma y acondicionamiento de laboratorios de investigación de la Universidad Autónoma de Madrid",,"207982,4","207982,4","251658,72","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-23 15:00:00,,,,,,,,,"5","Reforma y acondicionamiento de los laboratorios 10 a 16 de los módulos 4 y 5 de la Facultad de Psicología de la Universidad Autónoma de Madrid.

",,"59886,07","49492,62","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-11-12,"8",,,,"O-10/19",2019-11-13,,"SRH Construcciones Civiles y Administrativas, S.A.","NIF","A81708893",,"34297","41499,37"
"3889801","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=LEd2n6a5GHEBPRBxZ4nJ%2Fg%3D%3D",2019-11-19 14:30:12,"VIGENTE",2019-07-26,"Resuelta","O-10/19","Obras de reforma y acondicionamiento de laboratorios de investigación de la Universidad Autónoma de Madrid",,"207982,4","207982,4","251658,72","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-23 15:00:00,,,,,,,,,"6","Reforma del laboratorio del módulo 16, planta 2ª de la Facultad de Ciencias de la Universidad Autónoma de Madrid.",,"35243,15","29126,57","45262700;","1","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-11-12,"5",,,,"O-10/19 LOTE 6",2019-11-15,,"E.M.O. OBRAS,CONSTRUCCIONES,CONTRATAS Y PROYECTOS,S.L.U.","NIF","B83610279",,"26270,46","31787,25"
"4126703","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=8QRgvMJvfjQBPRBxZ4nJ%2Fg%3D%3D",2019-11-19 13:46:09,"VIGENTE",2019-10-10,"Resuelta","S-24/19","Suministro e instalación de estanterías móviles y fijas en los sótanos de los módulos I (archivo 2) y XII (archivo 1) de la Biblioteca de la Facultad de Ciencias Económicas y Empresariales de la Universidad Autónoma de Madrid",,"59504,14","59504,14","72000","39152000;","1","39152000","Estanterías móviles para libros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-10-25 14:00:00,,,,,,,,,"Sin lotes","Suministro e instalación de estanterías móviles y fijas en los sótanos de los módulos I (archivo 2) y XII (archivo 1) de la Biblioteca de la Facultad de Ciencias Económicas y Empresariales de la Universidad Autónoma de Madrid","59504,14","72000","59504,14","39152000;","1","39152000","Estanterías móviles para libros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-11-15,"4",,,,"S-24/19",2019-11-18,2019-11-19,"EUN SISTEMAS SL","NIF","B75038000",,"41701,3","50458,57"
"4038114","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=EhjfXDswcderz3GQd5r6SQ%3D%3D",2019-11-13 11:51:38,"VIGENTE",2019-09-13,"Resuelta","C-2/19","Concesión de servicios de comedor-cafetería en la Escuela Politécnica Superior de la Universidad Autónoma de Madrid",,"1380248","0","0","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concesión de Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Restringido",,"Ordinaria","Electrónica",2019-10-25 12:00:00,,"2014/23/EU",,,,,,,"Sin lotes","Concesión de servicios de comedor-cafetería en la Escuela Politécnica Superior de la Universidad Autónoma de Madrid","1380248","0","0","55330000;","1","55330000","Servicios de cafetería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-11-05,"3",,,,"c-2/19",2019-11-07,2019-11-07,"CORPE RESTAURACION SL","NIF","B88357561",,"0","0"
"3884799","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=3bu%2FAjsmxo4uf4aBO%2BvQlQ%3D%3D",2019-11-06 16:07:46,"VIGENTE",2019-07-25,"Resuelta","O-7/19","Obras de adaptación de espacios de vestuarios, comedor, APADUAM y B-111, en planta sótano, edificio B de la Escuela Politécnica Superior (lote 1); Reforma del laboratorio-edificio A de la Escuela Politécnica Superior (Lote 2); Reforma del laboratorio-Pabellón C, aulas 5 y 6 (lote 3); Instalación de captadores solares para la producción de ACS en edificio destinado a laboratorios de la Escuela Politécnica Superior (lote 4) de la Universidad Autónoma de Madrid",,"340402,91","340402,91","411887,51","45262700;09331100;","2","45262700","Trabajos de transformación de edificios","09331100","Captadores solares para la producción de calor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-20 15:00:00,,,,,,,,,"1","Adaptación de espacios de vestuarios, comedor APADUAM y B-111, en planta sótano, edificio B de la Escuela Politécnica Superior de la Universidad Autónoma de Madrid.",,"125899,6","104049,26","45262700;09331100;","2","45262700","Trabajos de transformación de edificios","09331100","Captadores solares para la producción de calor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-22,"13",,,,"O-7/19 LOTE 1",2019-11-05,,"Ramón y Conchi, S.A.","NIF","A28970614",,"69608,95","84226,83"
"3884799","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=3bu%2FAjsmxo4uf4aBO%2BvQlQ%3D%3D",2019-11-06 16:07:46,"VIGENTE",2019-07-25,"Resuelta","O-7/19","Obras de adaptación de espacios de vestuarios, comedor, APADUAM y B-111, en planta sótano, edificio B de la Escuela Politécnica Superior (lote 1); Reforma del laboratorio-edificio A de la Escuela Politécnica Superior (Lote 2); Reforma del laboratorio-Pabellón C, aulas 5 y 6 (lote 3); Instalación de captadores solares para la producción de ACS en edificio destinado a laboratorios de la Escuela Politécnica Superior (lote 4) de la Universidad Autónoma de Madrid",,"340402,91","340402,91","411887,51","45262700;09331100;","2","45262700","Trabajos de transformación de edificios","09331100","Captadores solares para la producción de calor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid",,"Q2818013A","U02300001",,"Organismo de Derecho público","28049","Abierto",,"Ordinaria","Electrónica",2019-08-20 15:00:00,,,,,,,,,"2","Reforma laboratorio-edificio A de la Escuela Politécnica Superior de la Universidad Autónoma de Madrid.",,"65711,6","54307,11","09331100;45262700;","2","09331100","Captadores solares para la producción de calor","45262700","Trabajos de transformación de edificios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-22,"13",,,,"O-7/19 LOTE 2",2019-11-05,,"Ramón y Conchi, S.A.","NIF","A28970614",,"38395,13","46458,11"
