"identificador","link_licitacion","fecha_actualizacion","vigente_o_anulada_o_archivada","primera_publicacion","estado","numero_de_expediente","objeto_del_contrato","identificador_unico_ted","valor_estimado_del_contrato","presupuesto_base_sin_impuestos","presupuesto_base_con_impuestos","CPVs","numero_CPVs","cpv_1","des_cpv_1","cpv_2","des_cpv_2","cpv_3","des_cpv_3","cpv_4","des_cpv_4","cpv_5","des_cpv_5","cpv_6","des_cpv_6","cpv_7","des_cpv_7","cpv_8","des_cpv_8","cpv_9","des_cpv_9","cpv_10","des_cpv_10","cpv_11","des_cpv_11","cpv_12","des_cpv_12","cpv_13","des_cpv_13","cpv_14","des_cpv_14","cpv_15","des_cpv_15","cpv_16","des_cpv_16","cpv_17","des_cpv_17","cpv_18","des_cpv_18","cpv_19","des_cpv_19","cpv_20","des_cpv_20","tipo_de_contrato","contrato_mixto","lugar_de_ejecucion","des_lugar_de_ejecucion","lat_lugar_de_ejecucion","lon_lugar_de_ejecucion","organo_de_contratacion","id_oc_en_placsp","nif_oc","dir3","enlace_al_perfil_de_contratante_del_oc","tipo_de_administracion","codigo_postal","tipo_de_procedimiento","sistema_de_contratacion","tramitacion","forma_de_presentacion_de_la_oferta","fecha_de_presentacion_de_ofertas","fecha_de_presentacion_de_solicitudes_de_participacion","directiva_de_aplicacion","contrato_sara_o_umbral","financiacion_europea_y_fuente","descripcion_de_la_financiacion_europea","subasta_electronica","subcontratacion_permitida","subcontratacion_permitida_porcentaje","lote","objeto_licitacion_o_lote","valor_estimado_licitacion_o_lote","presupuesto_base_con_impuestos_licitacion_o_lote","presupuesto_base_sin_impuestos_licitacion_o_lote","CPVs_lote","numero_CPVs_lote","cpv_lote_1","des_cpv_lote_1","cpv_lote_2","des_cpv_lote_2","cpv_lote_3","des_cpv_lote_3","cpv_lote_4","des_cpv_lote_4","cpv_lote_5","des_cpv_lote_5","cpv_lote_6","des_cpv_lote_6","cpv_lote_7","des_cpv_lote_7","cpv_lote_8","des_cpv_lote_8","cpv_lote_9","des_cpv_lote_9","cpv_lote_10","des_cpv_lote_10","cpv_lote_11","des_cpv_lote_11","cpv_lote_12","des_cpv_lote_12","cpv_lote_13","des_cpv_lote_13","cpv_lote_14","des_cpv_lote_14","cpv_lote_15","des_cpv_lote_15","cpv_lote_16","des_cpv_lote_16","cpv_lote_17","des_cpv_lote_17","cpv_lote_18","des_cpv_lote_18","cpv_lote_19","des_cpv_lote_19","cpv_lote_20","des_cpv_lote_20","lugar_ejecucion_licitacion_o_lote","des_lugar_de_ejecucion_licitacion_o_lote","lat_lugar_de_ejecucion_licitacion_o_lote","lon_lugar_de_ejecucion_licitacion_o_lote","resultado_licitacion_o_lote","fecha_del_acuerdo_licitacion_o_lote","numero_de_ofertas_recibidas_por_licitacion_o_lote","precio_de_la_oferta_mas_baja_por_licitacion_o_lote","precio_de_la_oferta_mas_alta_por_licitacion_o_lote","ofertas_excluidas_por_anormalmente_bajas_por_licitacion_o_lote","numero_del_contrato_licitacion_o_lote","fecha_formalizacion_del_contrato_licitacion_o_lote","fecha_entrada_en_vigor_del_contrato_de_licitacion_o_lote","adjudicatario_licitacion_o_lote","tipo_de_identificador_de_adjudicatario_por_licitacion_o_lote","identificador_adjudicatario_de_la_licitacion_o_lote","el_adjudicatario_es_o_no_pyme_de_la_licitacion_o_lote","importe_adjudicacion_sin_impuestos_licitacion_o_lote","importe_adjudicacion_con_impuestos_licitacion_o_lote"
"8738565","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=K9OFJrn8bzN7h85%2Fpmmsfw%3D%3D",2023-12-11 09:25:18,"VIGENTE",2021-11-22,"Resuelta","A-13/22","“ Servicio de retirada, transporte y eliminación de residuos biosanitarios especiales del Campus de Cantoblanco y el Campus de Medicina (c/ Arzobispo Morcillo s/n) de la Universidad Autónoma de Madrid”",,"37024,8","18512,4","22400","90520000;","1","90520000","Servicios de residuos radiactivos, tóxicos, médicos y peligrosos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2021-12-07 23:59:00,,"2014/24/EU","No","No",,,,,"Sin lotes","“ Servicio de retirada, transporte y eliminación de residuos biosanitarios especiales del Campus de Cantoblanco y el Campus de Medicina (c/ Arzobispo Morcillo s/n) de la Universidad Autónoma de Madrid”","37024,8","22400","18512,4","90520000;","1","90520000","Servicios de residuos radiactivos, tóxicos, médicos y peligrosos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2022-01-10,"3","14558,68","17216,52",,"A-13/22",2022-01-31,2022-03-09,"SRCL CONSENUR, S.L.","NIF","B86208824",FALSE,"14558,68","17616"
"11553375","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=W55iEHxSfh6XQV0WE7lYPw%3D%3D",2023-12-05 09:23:35,"VIGENTE",2022-11-15,"Resuelta","A-6/23","Análisis clínicos a realizar al personal de la Universidad Autónoma de Madrid",,"62067,57","20689,19","20689,19","85111810;","1","85111810","Servicios de análisis de sangre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2022-12-01 23:59:00,,"2014/24/EU","No","No",,,,,"Sin lotes","Análisis clínicos a realizar al personal de la Universidad Autónoma de Madrid","62067,57","20689,19","20689,19","85111810;","1","85111810","Servicios de análisis de sangre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-01-21,"4","21,71","29,94",,"A-6/23",2023-02-10,,"EUROFINS MEGALAB, S.A.U.","NIF","A78873973",FALSE,"22,52","22,52"
"13426939","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QChyz%2B4tpdhWhbmkna2nXQ%3D%3D",2023-12-01 13:04:58,"VIGENTE",2023-09-28,"Resuelta","CS-2/24","Organización de los Foros de Empleo de la Universidad Autónoma de Madrid",,"457275","12000","12000","79956000;","1","79956000","Servicios de organización de ferias y exposiciones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concesión de Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Restringido","No aplica","Ordinaria","Electrónica",2023-11-07 23:59:00,2023-10-16 10:00:00,"2014/23/EU","No","No",,"No",,,"Sin lotes","Organización de los Foros de Empleo de la Universidad Autónoma de Madrid","457275","12000","12000","79956000;","1","79956000","Servicios de organización de ferias y exposiciones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-11-27,"1","12000","12000",,"CS-2/24",2023-11-30,,"ZYL SL","NIF","B87632675",TRUE,"12000","12000"
"12883730","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2BC%2F4i5igRDceC9GJQOEBkQ%3D%3D",2023-11-30 10:13:00,"VIGENTE",2023-06-08,"Resuelta","A-21/23","Servicio de Conducción de vehículos oficiales",,"125587,8","41862,6","50653,75","60112000;","1","60112000","Servicios de transporte por la vía pública",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-06-26 09:00:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Servicio de Conducción de vehículos oficiales","125587,8","50653,75","41862,6","60112000;","1","60112000","Servicios de transporte por la vía pública",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-07-19,"1","37160","37160",,"A-21/23",2023-07-19,2023-07-21,"ADECUACIÓN DE ALTERNATIVAS S.L.","NIF","B83054759",TRUE,"37160","44963,6"
"13160621","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=6Mcsj0nagZhrhBlEHQFSKA%3D%3D",2023-11-28 09:33:31,"VIGENTE",2023-07-31,"Resuelta","O-6/23","Obras de sustitución del sistema de climatización en el auditorio del edificio de Biología de la Facultad de Ciencias de la Universidad Autónoma de Madrid”",,"207619,9","207619,9","251218,87","45331220;","1","45331220","Trabajos de instalación de aire acondicionado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-09-13 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Obras de sustitución del sistema de climatización en el auditorio del edificio de Biología de la Facultad de Ciencias de la Universidad Autónoma de Madrid”","207619,9","251218,87","207619,9","45331220;","1","45331220","Trabajos de instalación de aire acondicionado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-11-01,"11","136958,74","207028,58",,"O-6/23",2023-11-27,,"MAETEL INSTALACIONES Y SERVICIOS INDUSTRIALES, S.A.","NIF","A50851823",FALSE,"154620","187090,2"
"13159558","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=7awuukCMsjLmnwcj%2BxbdTg%3D%3D",2023-11-27 15:00:19,"VIGENTE",2023-07-30,"Resuelta","A-6/24","Servicio de mantenimiento y soporte técnico del entorno de tareas docentes de la Universidad Autónoma de Madrid",,"316000","189600","229416","72267100;","1","72267100","Mantenimiento de software de tecnología de la información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-09-14 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"Sin lotes","Servicio de mantenimiento y soporte técnico del entorno de tareas docentes de la Universidad Autónoma de Madrid","316000","229416","189600","72267100;","1","72267100","Mantenimiento de software de tecnología de la información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-10-20,"2","144096","177276",,"A-6/24",2023-11-23,2024-01-01,"NUNSYS, S.A.","NIF","A97929566",FALSE,"144096","174356,16"
"13406759","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=AQOLRrmq85uKeVWTb9Scog%3D%3D",2023-11-24 09:29:29,"VIGENTE",2023-09-23,"Resuelta","Aa-7/24","Servicio de mantenimiento de dos sistemas de Alimentación Ininterrumpida del Centro de Computación Científica de la Universidad Autónoma de Madrid",,"12900","6450","7804,5","50532400;","1","50532400","Servicios de reparación y mantenimiento de equipos de distribución eléctrica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto simplificado","No aplica","Ordinaria","Electrónica",2023-10-09 08:00:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Servicio de mantenimiento de dos sistemas de Alimentación Ininterrumpida del Centro de Computación Científica de la Universidad Autónoma de Madrid","12900","7804,5","6450","50532400;","1","50532400","Servicios de reparación y mantenimiento de equipos de distribución eléctrica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-11-07,"1","6384","6384",,"Aa-7/24",2023-11-23,2024-01-01,"ASEA BROWN BOVERI S.A.","NIF","A08002883",FALSE,"6384","7724,64"
"13061161","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=lKpg0SqILhTmnwcj%2BxbdTg%3D%3D",2023-11-23 10:32:20,"VIGENTE",2023-07-10,"Resuelta","A-3/24","Servicio de Restauración del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid",,"559800","279900","338679","55100000;","1","55100000","Servicios de hostelería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-08-31 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Servicio de Restauración del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid","559800","338679","279900","55100000;","1","55100000","Servicios de hostelería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-10-01,"1","271900","271900",,"A-3/24",2023-11-11,2024-01-01,"Osventos Innovación en Servizos S.L.","NIF","B70493275",TRUE,"271900","328999"
"13128741","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=1BGYwwXxYCfCfVQHDepjGQ%3D%3D",2023-11-22 09:47:08,"VIGENTE",2023-07-24,"Resuelta","A-15/23","Servicio de interpretación en lengua de signos
española para la comunidad universitaria con discapacidad auditiva de la Universidad
de Autónoma de Madrid,",,"264000","132000","145200","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-08-31 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"1","Actividades académicas curriculares",,"140800","128000","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desierto",2023-10-17,"3",,,,,,,,,,,,
"13128741","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=1BGYwwXxYCfCfVQHDepjGQ%3D%3D",2023-11-22 09:47:08,"VIGENTE",2023-07-24,"Resuelta","A-15/23","Servicio de interpretación en lengua de signos
española para la comunidad universitaria con discapacidad auditiva de la Universidad
de Autónoma de Madrid,",,"264000","132000","145200","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-08-31 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"2","Cursos, seminarios y gestiones administrativas",,"4400","4000","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desierto",2023-10-17,"3",,,,,,,,,,,,
"9394878","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=lKP%2FFD3FeH5vYnTkQN0%2FZA%3D%3D",2023-11-20 11:07:15,"VIGENTE",2022-02-26,"Resuelta","Aa-22/22","Curso de formación en competencias trasnversales , en modalidad on-line, para estudiantes de la Universidad Autónoma de Madrid .",,"45900","15300","18513","80500000;","1","80500000","Servicios de formación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto simplificado","No aplica","Ordinaria","Electrónica",2022-03-14 23:59:00,,"2014/24/EU","No","No",,,,,"Sin lotes","Curso de formación en competencias trasnversales , en modalidad on-line, para estudiantes de la Universidad Autónoma de Madrid .","45900","18513","15300","80500000;","1","80500000","Servicios de formación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2022-04-07,"10","0","13842",,"Aa-22/22",2022-04-07,,"DICAMPUS S.L.","NIF","B33872094",TRUE,"7497","9071,37"
"13145229","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=wC0NYCiz8Eg%2Bk2oCbDosIw%3D%3D",2023-11-17 08:46:46,"VIGENTE",2023-07-26,"Resuelta","A-2/24","Servicio de auxiliares de control de accesos del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid",,"213200","106600","128986","98341130;98341120;","2","98341130","Servicios de conserjería","98341120","Servicios de portería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-08-31 23:59:00,,"2014/24/EU","No","No",,"No","Sí procede",,"Sin lotes","Servicio de auxiliares de control de accesos del Colegio Mayor Universitario “Juan Luis Vives” de la Universidad Autónoma de Madrid","213200","128986","106600","98341130;98341120;","2","98341130","Servicios de conserjería","98341120","Servicios de portería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-10-20,"13","76017,24","106300",,"A-2/24",2023-11-16,,"SBC OUTSOURCING, S.L.","NIF","B85157337",FALSE,"76017,24","91980,86"
"13391359","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=J%2BCxZvnO%2B%2BweC9GJQOEBkQ%3D%3D",2023-11-13 11:52:56,"VIGENTE",2023-09-21,"Resuelta","Oa-7/23","Obras de reforma para la adecuación de un aula de la Facultad de Ciencias 14.2  de la Universidad Autónoma de Madrid.",,"54955,5","54955,5","66496,16","45453100;","1","45453100","Trabajos de reacondicionamiento",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto simplificado","No aplica","Ordinaria","Electrónica",2023-10-09 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Obras de reforma para la adecuación de un aula de la Facultad de Ciencias 14.2  de la Universidad Autónoma de Madrid.","54955,5","66496,16","54955,5","45453100;","1","45453100","Trabajos de reacondicionamiento",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-11-07,"7",,,,"Oa-7/23",2023-11-07,,"CONSTRUCCIONES ELEA, S.A.","NIF","A78347291",TRUE,"42810,33","51800,5"
"13159557","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Zezd0TvyouU%2B1TMyIiZmzw%3D%3D",2023-11-10 09:39:40,"VIGENTE",2023-07-29,"Resuelta","S-22/23","Suministro de un sistema automático de microscopía de fuerzas atómicas integrado en una cámara de guantes",,"300000","300000","363000","38000000;","1","38000000","Equipo de laboratorio, óptico y de precisión (excepto gafas)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-08-31 23:59:00,,"2014/24/EU","Sí","Sí - Otros Fondos Europeos","Proyecto HORIZON (con cargo al proyecto Europeo OPERA)","No","Se permite la subcontratación de componentes o subsistemas, siempre que el contratista principal se haga cargo de la integración y suministro finales.",,"Sin lotes","Suministro de un sistema automático de microscopía de fuerzas atómicas integrado en una cámara de guantes","300000","363000","300000","38000000;","1","38000000","Equipo de laboratorio, óptico y de precisión (excepto gafas)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-10-10,"1","299500","299500",,"S-22/23",2023-11-06,,"IRIDA IBERICA","NIF","B86015872",TRUE,"299500","362395"
"13175206","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=76tamNRr7kXN3k3tjedSGw%3D%3D",2023-11-06 17:08:41,"VIGENTE",2023-08-02,"Resuelta","S-2/24","“Renovación de licencias Oracle para la Universidad de Madrid",,"90000","90000","108900","48000000;","1","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-09-14 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","“Renovación de licencias Oracle para la Universidad de Madrid","90000","108900","90000","48000000;","1","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-09-28,"1","88808","88808",,"S-2/24",2023-10-02,,"AbastSPI, S.A.","NIF","A48109144",TRUE,"88808","107457,68"
"13340952","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=2v%2BEIwLz02Dmnwcj%2BxbdTg%3D%3D",2023-11-06 14:27:41,"VIGENTE",2023-09-09,"Resuelta","S-29/23","Suministro, instalación y puesta en marcha de una sierra de cinta para corte de hueso con mecanismo de frenada de seguridad FPS",,"27570","27570","33360","33194100;","1","33194100","Instrumentos y aparatos para perfusión",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-09-25 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Suministro, instalación y puesta en marcha de una sierra de cinta para corte de hueso con mecanismo de frenada de seguridad FPS","27570","33360","27570","33194100;","1","33194100","Instrumentos y aparatos para perfusión",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-10-25,"1","27570","27570",,"S-29/23",2023-10-27,,"6TMAS TALLIPES, S.L.","NIF","B65046476",TRUE,"27570","33359,7"
"13152182","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=bdt5asRt0Od4zIRvjBVCSw%3D%3D",2023-11-03 09:36:14,"VIGENTE",2023-07-28,"Resuelta","A-19/23","Servicio de portería y control de accesos en las instalaciones de la Universidad Autónoma de Madrid",,"323613,74","93378,44","112987,91","98341120;","1","98341120","Servicios de portería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-08-31 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"Sin lotes","Servicio de portería y control de accesos en las instalaciones de la Universidad Autónoma de Madrid","323613,74","112987,91","93378,44","98341120;","1","98341120","Servicios de portería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-10-04,"3","58528,75","86948,03",,"A-19/23",2023-10-27,,"SBC OUTSOURCING, S.L.","NIF","B85157337",FALSE,"58528,75","70819,79"
