"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2025","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 60 L.O.S.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","07.30.TP","(SIN DESCRIPCIÓN)","07.30.TP.06","(SIN DESCRIPCIÓN)","07.30.TP.06.30","DIPLOMA DE EXPERTO EN NEUROPSICOLOGÍA FORENSE","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 60 L.O.S.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","07.30.00","Vicegerencia de Estudios y Extensión Universitaria.","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","287654","0","287654","0","0"
"023","Universidad Autónoma de Madrid","2025","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 60 L.O.S.U","(no informado)","(no informado)","07","VICERRECTORADO DE ESTUDIOS DE POSGRADO Y FORMACIÓN CONTINUA","07.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","07.30.01","Viceg. Estudios y Ext. Universitaria. Financiación afectada","07.30.01.15","FUNDACION UAM GESTIÓN DELEGADA TÍTULOS PROPIOS","(no informado)","(NO INFORMADO)","01012025","4670729","0","4670729","0","0"
"023","Universidad Autónoma de Madrid","2025","3","Tasas, Precios Públicos y otros ingresos","32","Otros ingresos procedentes de prestaciones de servicios","329","De otros servicios","329.99","Prestaciones de otros servicios","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.01","Responsable de Responsabilidad Social","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","120000","0","120000","0","0"
"023","Universidad Autónoma de Madrid","2025","4","Transferencias Corrientes","45","De Comunidades Autónomas","450","Transferencias corrientes de la C.M.","450.99","Otras subvenciones de la C.M.","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.01","Responsable de Responsabilidad Social","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","16000","0","16000","0","0"
"023","Universidad Autónoma de Madrid","2025","4","Transferencias Corrientes","46","De Corporaciones Locales","460","De Ayuntamientos","460.00","Del  Ayuntamiento de Madrid","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.01","Responsable de Responsabilidad Social","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","66667","0","66667","0","0"
"023","Universidad Autónoma de Madrid","2025","4","Transferencias Corrientes","48","De Familias e Inst. sin fines de lucro","489","Otras Transfrencias corrientes de Familias e I. sin fines de lucro","489.99","De otras familias e instituciones","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.01","Responsable de Responsabilidad Social","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","80000","0","80000","0","0"
"023","Universidad Autónoma de Madrid","2025","4","Transferencias Corrientes","49","Del  Exterior","499","Otras transferencias corrientes del exterior","(no informado)","(no informado)","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.01","Responsable de Responsabilidad Social","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","440000","0","440000","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","76","De Corporaciones Locales","760","De Ayuntamientos","760.00","Ayuntamiento de Madrid","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.01","Responsable de Responsabilidad Social","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","140000","0","140000","0","0"
"023","Universidad Autónoma de Madrid","2025","4","Transferencias Corrientes","48","De Familias e Inst. sin fines de lucro","489","Otras Transfrencias corrientes de Familias e I. sin fines de lucro","489.99","De otras familias e instituciones","(no informado)","(no informado)","08","VICERRECTORADO DE COMPROMISO SOCIAL Y SOSTENIBILIDAD","08.70","(SIN DESCRIPCIÓN)","08.70.01","Responsable de Responsabilidad Social","08.70.01.21","CONVENIO UNICEF-UAM 2022 - SUPPORT [...] IN THE SAHRAWI REFUGEE CAMPS","(no informado)","(NO INFORMADO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","3","Tasas, Precios Públicos y otros ingresos","32","Otros ingresos procedentes de prestaciones de servicios","329","De otros servicios","329.04","Contratos art. 60 L.O.S.U.","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","1146883","0","1146883","0","0"
"023","Universidad Autónoma de Madrid","2025","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.00","Inscripciones a Congresos","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","100000","0","100000","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","26169278","0","26169278","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.03","MCI Programa FPU Formación Profesorado Universitario","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","1921344","0","1921344","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.04","MCI Programa FPI Formación Personal Investigador","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","3072624","0","3072624","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.09","MCI Programa Ramón y Cajal","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","2195281","0","2195281","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.10","MCI Contratos Postdoctorales","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","699202","0","699202","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.11","ME Programa de movilidad José Castillejo","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","300000","0","300000","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.18","MCIU Estancias de investigadores en centros extranjeros","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","375000","0","375000","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.02","M. de Cultura y Deporte","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","1223542","0","1223542","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.12","Del Ministerio para la Transición Ecológica y Reto Demográfico","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","674016","0","674016","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.13","Del M. Sanidad , Política Social e Igualdad","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","101883","0","101883","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.16","Ministerio Presidencia, Relaciones con las Cortes y Memoria Democrática","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","21745","0","21745","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","71","De Organismos Autónomos","710","Transf. de capital de Organismos Autónomos","710.04","Del Instituto de la Mujer","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","48134","0","48134","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","9905711","0","9905711","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","77","De Empresas Privadas","771","Transferencia de capital de Empresas Privadas","771.18","Banco Santander Central Hispano","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","200000","0","200000","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.00","Trasferencias de capital de fundaciones e instituciones sin fines de lucro","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","71600","0","71600","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","De la Fundación General de la UAM","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","490626","0","490626","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.99","De otros","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","3515270","0","3515270","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","10714000","0","10714000","0","0"
"023","Universidad Autónoma de Madrid","2025","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.01","Remanente específico de Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(NO INFORMADO)","(no informado)","(NO INFORMADO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.01","(OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.07","(OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.08","(OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.09","(OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.10","(OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.11","(OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.12","(PARCIALMENTE OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.AC","(SIN DESCRIPCIÓN)","10.AC.01","(SIN DESCRIPCIÓN)","10.AC.01.00","(SIN DESCRIPCIÓN)","10.AC.01.00.13","(OCULTO)","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.99","Otros ingresos diversos","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","DPTO. DE QUÍMICA ORGÁNICA","10.01.01.00.01","RETENCIONES DPTO. DE QUÍMICA ORGÁNICA","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","DPTO. DE QUÍMICA ORGÁNICA","10.01.01.00.01","RETENCIONES DPTO. DE QUÍMICA ORGÁNICA","01012025","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2025","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.02","(SIN DESCRIPCIÓN)","10.01.01.02.14","(OCULTO)","01012025","0","0","0","0","0"
