"identificador","link_licitacion","fecha_actualizacion","vigente_o_anulada_o_archivada","primera_publicacion","estado","numero_de_expediente","objeto_del_contrato","identificador_unico_ted","valor_estimado_del_contrato","presupuesto_base_sin_impuestos","presupuesto_base_con_impuestos","CPVs","numero_CPVs","cpv_1","des_cpv_1","cpv_2","des_cpv_2","cpv_3","des_cpv_3","cpv_4","des_cpv_4","cpv_5","des_cpv_5","cpv_6","des_cpv_6","cpv_7","des_cpv_7","cpv_8","des_cpv_8","cpv_9","des_cpv_9","cpv_10","des_cpv_10","cpv_11","des_cpv_11","cpv_12","des_cpv_12","cpv_13","des_cpv_13","cpv_14","des_cpv_14","cpv_15","des_cpv_15","cpv_16","des_cpv_16","cpv_17","des_cpv_17","cpv_18","des_cpv_18","cpv_19","des_cpv_19","cpv_20","des_cpv_20","tipo_de_contrato","contrato_mixto","lugar_de_ejecucion","des_lugar_de_ejecucion","lat_lugar_de_ejecucion","lon_lugar_de_ejecucion","organo_de_contratacion","id_oc_en_placsp","nif_oc","dir3","enlace_al_perfil_de_contratante_del_oc","tipo_de_administracion","codigo_postal","tipo_de_procedimiento","sistema_de_contratacion","tramitacion","forma_de_presentacion_de_la_oferta","fecha_de_presentacion_de_ofertas","fecha_de_presentacion_de_solicitudes_de_participacion","directiva_de_aplicacion","contrato_sara_o_umbral","financiacion_europea_y_fuente","descripcion_de_la_financiacion_europea","subasta_electronica","subcontratacion_permitida","subcontratacion_permitida_porcentaje","lote","objeto_licitacion_o_lote","valor_estimado_licitacion_o_lote","presupuesto_base_con_impuestos_licitacion_o_lote","presupuesto_base_sin_impuestos_licitacion_o_lote","CPVs_lote","numero_CPVs_lote","cpv_lote_1","des_cpv_lote_1","cpv_lote_2","des_cpv_lote_2","cpv_lote_3","des_cpv_lote_3","cpv_lote_4","des_cpv_lote_4","cpv_lote_5","des_cpv_lote_5","cpv_lote_6","des_cpv_lote_6","cpv_lote_7","des_cpv_lote_7","cpv_lote_8","des_cpv_lote_8","cpv_lote_9","des_cpv_lote_9","cpv_lote_10","des_cpv_lote_10","cpv_lote_11","des_cpv_lote_11","cpv_lote_12","des_cpv_lote_12","cpv_lote_13","des_cpv_lote_13","cpv_lote_14","des_cpv_lote_14","cpv_lote_15","des_cpv_lote_15","cpv_lote_16","des_cpv_lote_16","cpv_lote_17","des_cpv_lote_17","cpv_lote_18","des_cpv_lote_18","cpv_lote_19","des_cpv_lote_19","cpv_lote_20","des_cpv_lote_20","lugar_ejecucion_licitacion_o_lote","des_lugar_de_ejecucion_licitacion_o_lote","lat_lugar_de_ejecucion_licitacion_o_lote","lon_lugar_de_ejecucion_licitacion_o_lote","resultado_licitacion_o_lote","fecha_del_acuerdo_licitacion_o_lote","numero_de_ofertas_recibidas_por_licitacion_o_lote","precio_de_la_oferta_mas_baja_por_licitacion_o_lote","precio_de_la_oferta_mas_alta_por_licitacion_o_lote","ofertas_excluidas_por_anormalmente_bajas_por_licitacion_o_lote","numero_del_contrato_licitacion_o_lote","fecha_formalizacion_del_contrato_licitacion_o_lote","fecha_entrada_en_vigor_del_contrato_de_licitacion_o_lote","adjudicatario_licitacion_o_lote","tipo_de_identificador_de_adjudicatario_por_licitacion_o_lote","identificador_adjudicatario_de_la_licitacion_o_lote","el_adjudicatario_es_o_no_pyme_de_la_licitacion_o_lote","importe_adjudicacion_sin_impuestos_licitacion_o_lote","importe_adjudicacion_con_impuestos_licitacion_o_lote"
"13996579","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=lRfCZf4%2BagH%2B3JAijKO%2Bkg%3D%3D",2024-06-06 10:26:27,"VIGENTE",2023-12-22,"Resuelta","S-8/24","Suministro de consumibles informáticos para la Universidad Autónoma de Madrid, según el Pliego de Prescripciones Técnicas.",,"322702,64","73341,51","88743,24","30125100;","1","30125100","Cartuchos de tóner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-01-08 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"1","LOTE 1: Consumibles informáticos originales",,"75621,39","62497,01","30125100;","1","30125100","Cartuchos de tóner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desistimiento",2024-01-18,,,,,,,,,,,,,
"13996579","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=lRfCZf4%2BagH%2B3JAijKO%2Bkg%3D%3D",2024-06-06 10:26:27,"VIGENTE",2023-12-22,"Resuelta","S-8/24","Suministro de consumibles informáticos para la Universidad Autónoma de Madrid, según el Pliego de Prescripciones Técnicas.",,"322702,64","73341,51","88743,24","30125100;","1","30125100","Cartuchos de tóner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-01-08 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"2","LOTE 2: Consumibles informáticos compatibles",,"13121,85","10844,5","30125100;","1","30125100","Cartuchos de tóner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desistimiento",2024-01-18,,,,,,,,,,,,,
"14818717","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=VQhgREOmLH16nTs9LZ9RhQ%3D%3D",2024-06-03 12:43:52,"VIGENTE",2024-04-28,"Resuelta","S-12/24","Suministro de un criostato Joule-Thomson (JT), compatible 3He y 4He, que opere en ambientes de ultra-alto vacío (UHV), campos magnéticos de 3T y ultra-baja vibración para su uso con microscopios de campo cercano (SPM).",,"260000","260000","314600","38514200;","1","38514200","Microscopios de sonda de barrido",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-05-27 23:59:00,,"2014/24/EU","Sí","No",,"No","Con autorización previa del órgano de contratación",,"Sin lotes","Suministro de un criostato Joule-Thomson (JT), compatible 3He y 4He, que opere en ambientes de ultra-alto vacío (UHV), campos magnéticos de 3T y ultra-baja vibración para su uso con microscopios de campo cercano (SPM).","260000","314600","260000","38514200;","1","38514200","Microscopios de sonda de barrido",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Desierto",2024-05-29,"0",,"0",,,,,,,,,,
"14684282","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=OCGNjl0Ez1nIGlsa0Wad%2Bw%3D%3D",2024-06-01 09:47:31,"VIGENTE",2024-04-08,"Resuelta","A-23/24","Servicio que tiene por objeto establecer una nueva una cohorte de 850 personas de 65 y más años que viven en la comunidad de Madrid.",,"173825","173825","210328,25","72313000;","1","72313000","Servicios de recogida de datos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-04-23 23:59:00,,"2014/24/EU","No","Sí - Fondo Europeo de Desarrollo Regional","FEDER PI19-00665 PI19-00319 ISCII PMPTA23-00012","No","Previa autorización del órgano de contratación",,"Sin lotes","Servicio que tiene por objeto establecer una nueva una cohorte de 850 personas de 65 y más años que viven en la comunidad de Madrid.","173825","210328,25","173825","72313000;","1","72313000","Servicios de recogida de datos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-05-08,"1","173600","173600",,"A-23/24",2024-05-31,,"DEMOMÉTRICA INVESTIGACIÓN DE MERCADOS Y OPINIÓN PÚBLICA, S.L.","NIF","B82693920",TRUE,"173600","210056"
"14764923","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Nem%2Fx%2FXfXfOFQ%2FlhRK79lA%3D%3D",2024-05-28 12:06:08,"VIGENTE",2024-04-19,"Resuelta","Aa-30/24","Servicio de revisión de los equipos de respiración autónoma y la inspección de sus botellas de aire conforme al RD809/2021 ITC EP-05.",,"5580","1116","1350,36","71631000;","1","71631000","Servicios de inspección técnica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto simplificado","No aplica","Ordinaria","Electrónica",2024-05-07 23:59:00,,"N/A","No","No",,"No","Sí, con autorización del órgano de contratación",,"Sin lotes","Servicio de revisión de los equipos de respiración autónoma y la inspección de sus botellas de aire conforme al RD809/2021 ITC EP-05.","5580","1350,36","1116","71631000;","1","71631000","Servicios de inspección técnica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-05-25,"1","0","0",,"Aa-30/24",2024-05-27,2024-06-01,"Airbox S.A.","NIF","A08950685",TRUE,"0","0"
"14827137","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Mg9oMUXgWQZeKgd8LfVV9g%3D%3D",2024-05-28 07:54:50,"VIGENTE",2024-04-29,"Resuelta","PNSP A-3/24","Servicio de asistencia, defensa legal y asesoramiento en materia fiscal de la Universidad Autónoma de Madrid",,"216528,93","85123,97","103000","79221000;","1","79221000","Servicios de asesoramiento tributario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Negociado sin publicidad","No aplica","Ordinaria","Electrónica",2024-04-22 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Servicio de asistencia, defensa legal y asesoramiento en materia fiscal de la Universidad Autónoma de Madrid","216528,93","103000","85123,97","79221000;","1","79221000","Servicios de asesoramiento tributario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-04-29,"1","85123,97","85123,97",,"PNSP A-3/24",2024-05-27,,"RSB ADVISORS, S.L.","NIF","B52525151",TRUE,"85123,97","103000"
"10196970","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=fqxW%2BkSNQp%2FnSoTX3z%2F7wA%3D%3D",2024-05-24 10:07:43,"VIGENTE",2022-05-27,"Resuelta","A-29/22","Servicio de asesoría , consultoría y gestión de proyectos relativos a los fondos Next Generation para la Universidad Autónoma de Madrid",,"107460","59700","72237","71318000;73220000;","2","71318000","Servicios de asesoramiento y consultoría en ingeniería","73220000","Servicios de consultoría en desarrollo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2022-06-13 23:59:00,,"2014/24/EU","No","No",,,,,"1","Asistencia técnica para la captación de fondos en materia de eficiencia energética, sostenibilidad, desempeño medioambiental y su implementación en los Campus de Medicina y Cantoblanco de la UAM.",,"36118,5","29850","71318000;73220000;","2","71318000","Servicios de asesoramiento y consultoría en ingeniería","73220000","Servicios de consultoría en desarrollo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2022-07-07,"2","25000","26865",FALSE,"A-29/22 L1",2022-08-15,,"Fundación Instituto Tecnológico de Galicia","NIF","G15305923",FALSE,"25000","30250"
"10196970","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=fqxW%2BkSNQp%2FnSoTX3z%2F7wA%3D%3D",2024-05-24 10:07:43,"VIGENTE",2022-05-27,"Resuelta","A-29/22","Servicio de asesoría , consultoría y gestión de proyectos relativos a los fondos Next Generation para la Universidad Autónoma de Madrid",,"107460","59700","72237","71318000;73220000;","2","71318000","Servicios de asesoramiento y consultoría en ingeniería","73220000","Servicios de consultoría en desarrollo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2022-06-13 23:59:00,,"2014/24/EU","No","No",,,,,"2","Asistencia técnica para el apoyo integral en la optimización de la captación de recursos procedentes de los fondos NEXTGENENERATION y la correcta ejecución de los fondos recibidos dentro del plazo disponible, así como su posterior justificación frente al ente financiador.",,"36118,5","29850","73220000;71318000;","2","73220000","Servicios de consultoría en desarrollo","71318000","Servicios de asesoramiento y consultoría en ingeniería",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2022-08-05,"2","23880","29250",TRUE,"A-29/22 L2",2022-09-05,,"SIDI CONSULTORIA Y GESTION, SL","NIF","B87609657",TRUE,"29250","35392,5"
"12846034","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=MI4xvh%2FZgn%2FpxJFXpLZ%2B2A%3D%3D",2024-05-23 08:47:06,"VIGENTE",2023-05-31,"Resuelta","A-20/23","""Servicio de mantenimiento de la jardinería y limpieza de exteriores en las zonas dependientes de la Universidad Autónoma de Madrid"".",,"2651835,68","662958,92","787595,2","77310000;90610000;","2","77310000","Servicios de plantación y mantenimiento de zonas verdes","90610000","Servicios de limpieza y barrido de calles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-06-29 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"Sin lotes","""Servicio de mantenimiento de la jardinería y limpieza de exteriores en las zonas dependientes de la Universidad Autónoma de Madrid"".","2651835,68","787595,2","662958,92","77310000;90610000;","2","77310000","Servicios de plantación y mantenimiento de zonas verdes","90610000","Servicios de limpieza y barrido de calles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-08-01,"4","497219,19","662958,92",,"A-20/23",2023-08-30,,"VALORIZA SERVICIOS MEDIOAMBIENTALES, S.A.","NIF","A28760692",FALSE,"596066,36","708126,84"
"14537346","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Cmwg9TLkRpUXhk1FZxEyvw%3D%3D",2024-05-22 10:42:49,"VIGENTE",2024-03-13,"Resuelta","A-27/24","Impresión y personalización de los Títulos Universitarios Oficiales y Propios de la UAM, títulos de bachiller superior e impresos certificados de corta duración, así como el suministro, impresión y personalización de los Suplementos Europeos al Título de los Títulos Oficiales",,"863636,34","157024,79","190000","79810000;79811000;22450000;","3","79810000","Servicios de impresión","79811000","Servicios de impresión digital","22450000","Impresos infalsificables",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-04-12 12:00:00,,"2014/24/EU","Sí","No",,"No","Sí, siempre que se cuente con la previa autorización de la Universidad.",,"Sin lotes","Impresión y personalización de los Títulos Universitarios Oficiales y Propios de la UAM, títulos de bachiller superior e impresos certificados de corta duración, así como el suministro, impresión y personalización de los Suplementos Europeos al Título de los Títulos Oficiales","863636,34","190000","157024,79","79810000;79811000;22450000;","3","79810000","Servicios de impresión","79811000","Servicios de impresión digital","22450000","Impresos infalsificables",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-04-22,"2","0","7,79",,"A-27/24",2024-05-20,,"SIGNE, S.A.","NIF","A11029279",TRUE,"7,79","9,42"
"3916181","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Qw9qfS0Z28V7h85%2Fpmmsfw%3D%3D",2024-05-22 09:33:13,"VIGENTE",2019-08-02,"Resuelta","A-4/20","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid",,"2338661,25","935464,5","1131912,04","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto",,"Ordinaria","Electrónica",2019-09-06 14:00:00,,"2014/24/EU","Sí","No",,,,,"Sin lotes","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid","2338661,25","1131912,04","935464,5","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-15,"2",,,,"A-4/20",2019-11-15,,"CANON ESPAÑA S.A.U.","NIF","A28122125",,"0","0"
"3916181","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Qw9qfS0Z28V7h85%2Fpmmsfw%3D%3D",2024-05-22 09:33:13,"VIGENTE",2019-08-02,"Resuelta","A-4/20","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid",,"2338661,25","935464,5","1131912,04","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto",,"Ordinaria","Electrónica",2019-09-06 14:00:00,,"2014/24/EU","Sí","No",,,,,"Sin lotes","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid","2338661,25","1131912,04","935464,5","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-15,"2",,,,"A-4/20",2019-11-15,,"CANON ESPAÑA S.A.U.","NIF","A28122125",,"0","0"
"14478705","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gCREnB1VJ6M3vLk2DU2Ddg%3D%3D",2024-05-21 08:00:44,"VIGENTE",2024-03-04,"Resuelta","S-14/24","Arrendamiento de equipos informáticos portátiles destinados al préstamo a la comunidad universitaria, realizado por las Bibliotecas de la UAM.",,"196551,25","192540","232973,4","30200000;","1","30200000","Equipo y material informático",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-03-19 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Arrendamiento de equipos informáticos portátiles destinados al préstamo a la comunidad universitaria, realizado por las Bibliotecas de la UAM.","196551,25","232973,4","192540","30200000;","1","30200000","Equipo y material informático",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-04-22,"2","184812,96","185189,23",,"S-14/24",2024-05-20,2024-06-01,"DISINFOR,S.L.","NIF","B78949799",TRUE,"185189,23","224078,97"
"7482876","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=wk1kRKN42fmmq21uxhbaVQ%3D%3D",2024-05-19 17:00:28,"VIGENTE",2021-05-04,"Resuelta","A-21/21","Mantenimiento adaptativo de los sistemas de gestión y web de la Universidad Autónoma de Madrid",,"2267745,46","1360647,27","1646383,2","72222300;72253000;","2","72222300","Servicios de tecnología de la información","72253000","Servicios de unidad de asistencia y de apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2021-05-30 15:00:00,,"2014/24/EU","Sí","No",,,,,"1","Soporte de los sistemas de gestión administrativa",,"214533","177300","72222300;","1","72222300","Servicios de tecnología de la información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2021-07-15,"3","0","177200",,"A-21/21 Lote 1",2021-08-16,,"Deusto Sistemas de Informacion S.L.","NIF","B85647642",TRUE,"155605,4","188282,53"
"7482876","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=wk1kRKN42fmmq21uxhbaVQ%3D%3D",2024-05-19 17:00:28,"VIGENTE",2021-05-04,"Resuelta","A-21/21","Mantenimiento adaptativo de los sistemas de gestión y web de la Universidad Autónoma de Madrid",,"2267745,46","1360647,27","1646383,2","72222300;72253000;","2","72222300","Servicios de tecnología de la información","72253000","Servicios de unidad de asistencia y de apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2021-05-30 15:00:00,,"2014/24/EU","Sí","No",,,,,"2","Soporte técnico de los sistemas de gestión académica",,"169884","140400","72222300;","1","72222300","Servicios de tecnología de la información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2021-07-13,"4","0","140300",,"A-21/21 Lote 2",2021-08-16,,"Ramón Villa Alegre","NIF","05230645P",TRUE,"110740","133995,4"
"7482876","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=wk1kRKN42fmmq21uxhbaVQ%3D%3D",2024-05-19 17:00:28,"VIGENTE",2021-05-04,"Resuelta","A-21/21","Mantenimiento adaptativo de los sistemas de gestión y web de la Universidad Autónoma de Madrid",,"2267745,46","1360647,27","1646383,2","72222300;72253000;","2","72222300","Servicios de tecnología de la información","72253000","Servicios de unidad de asistencia y de apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2021-05-30 15:00:00,,"2014/24/EU","Sí","No",,,,,"3","Soporte funcional de los sistemas de gestión académica",,"330000","272727,27","72253000;","1","72253000","Servicios de unidad de asistencia y de apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2021-07-15,"3","0","272627",,"A-21/21 Lote 3",2021-08-16,,"Deusto Sistemas de Informacion S.L.","NIF","B85647642",TRUE,"249352,52","301716,55"
