"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.03","(PARCIALMENTE OCULTO) GA 767187","31122023","0","0","0","63742,91","63742,91"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.07","(PARCIALMENTE OCULTO) FIS2017-82415-R","31122023","0","0","0","-603,14","-603,14"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.09","(PARCIALMENTE OCULTO) de. FIS2017-89549-R","31122023","0","0","0","-993,05","-993,05"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.10","(PARCIALMENTE OCULTO) MAT2017-88693-R","31122023","0","0","0","-780,92","-780,92"
"023","Universidad Autónoma de Madrid","2023","9","Pasivos financieros","91","Préstamos recibidos en moneda nacional","911","Préstamos largo plazo de Entes del Sector Público","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.21","(PARCIALMENTE OCULTO) EQC2018-004622-P","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.24","(PARCIALMENTE OCULTO) PGC2018-093291-B100","31122023","0","0","0","-379,72","-379,72"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.25","(PARCIALMENTE OCULTO) PGC2018-096047-B-100","31122023","0","0","0","-584,3","-584,3"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.26","(PARCIALMENTE OCULTO) PGC2018-096955-B-C42","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.27","(PARCIALMENTE OCULTO) RTI2018-095303-B-C55","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.42","(OCULTO)","31122023","0","0","0","638,85","638,85"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.52","(OCULTO)","31122023","0","0","0","9375","0"
"023","Universidad Autónoma de Madrid","2023","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","Reintegros ejercicio corriente","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.58","(OCULTO)","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.58","(OCULTO)","31122023","0","0","0","88529,82","88529,82"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.59","(OCULTO)","31122023","0","0","0","68856,52","68856,52"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.67","(OCULTO)","31122023","0","0","0","41000","41000"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.21","Ministerio Ciencia e Innovación. Programa Juan de la Cierva- Ramón y Cajal(Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.69","(OCULTO)","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.09","MCI Programa Ramón y Cajal","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.70","(OCULTO)","31122023","0","0","0","21000","21000"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.72","(OCULTO)","31122023","0","0","0","6805","6805"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.73","(OCULTO)","31122023","0","0","0","-35986,96","-35986,96"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.73","(OCULTO)","31122023","0","0","0","61013,03","61013,03"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.85","(OCULTO)","31122023","0","0","0","96502,5","46502,5"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.86","(OCULTO)","31122023","0","0","0","93100","93100"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.87","(OCULTO)","31122023","0","0","0","98000","98000"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.88","(OCULTO)","31122023","0","0","0","61348","61348"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.89","(OCULTO)","31122023","0","0","0","117600","117600"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.90","(OCULTO)","31122023","0","0","0","58800","58800"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.91","(OCULTO)","31122023","0","0","0","97706","97706"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.92","(OCULTO)","31122023","0","0","0","49000","49000"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.93","(OCULTO)","31122023","0","0","0","115150","115150"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.21","Ministerio Ciencia e Innovación. Programa Juan de la Cierva- Ramón y Cajal(Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.94","(OCULTO)","31122023","0","0","0","5933,41","5933,41"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.95","(OCULTO)","31122023","0","0","0","552565,22","552565,22"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","751","(no descrito)","751.01","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.96","(OCULTO)","31122023","0","0","0","1598500","1598500"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","799","Otras transferencias de capital del exterior","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.97","(OCULTO)","31122023","0","0","0","4073,36","4073,36"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.99","De otros","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.98","(NO DESCRITO)","31122023","0","0","0","66698,49","66698,49"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.02","(SIN DESCRIPCIÓN)","10.01.03.02.99","(NO DESCRITO)","31122023","0","0","0","507937,5","507937,5"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.00","(NO DESCRITO)","31122023","0","0","0","71973,92","71973,92"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.01","(NO DESCRITO)","31122023","0","0","0","136458","136458"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.02","(NO DESCRITO)","31122023","0","0","0","108300","108300"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.03","(NO DESCRITO)","31122023","0","0","0","104690","104690"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.04","(NO DESCRITO)","31122023","0","0","0","79420","79420"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.05","(NO DESCRITO)","31122023","0","0","0","61370","61370"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.07","(NO DESCRITO)","31122023","0","0","0","24840","24840"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.12","(NO DESCRITO)","31122023","0","0","0","3000","3000"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.03","(NO DESCRITO)","10.01.03.03.13","(NO DESCRITO)","31122023","0","0","0","15066,59","15066,59"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.00","Inscripciones a Congresos","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.00","DPTO. DE FÍSICA DE MATERIALES","10.01.04.00.01","RETENCIONES DPTO. DE FÍSICA DE MATERIALES","31122023","0","0","0","-6000","-6000"
"023","Universidad Autónoma de Madrid","2023","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.99","Otros ingresos diversos","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.00","DPTO. DE FÍSICA DE MATERIALES","10.01.04.00.01","RETENCIONES DPTO. DE FÍSICA DE MATERIALES","31122023","0","0","0","1768,22","1768,22"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.00","DPTO. DE FÍSICA DE MATERIALES","10.01.04.00.01","RETENCIONES DPTO. DE FÍSICA DE MATERIALES","31122023","0","0","0","10077,8","10077,8"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.20","Ministerio de Ciencia e Innnovación (Plan MRR)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.00","DPTO. DE FÍSICA DE MATERIALES","10.01.04.00.01","RETENCIONES DPTO. DE FÍSICA DE MATERIALES","31122023","0","0","0","20647,9","20647,9"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.00","DPTO. DE FÍSICA DE MATERIALES","10.01.04.00.01","RETENCIONES DPTO. DE FÍSICA DE MATERIALES","31122023","0","0","0","2579,22","2579,22"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","De la Fundación General de la UAM","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.00","DPTO. DE FÍSICA DE MATERIALES","10.01.04.00.01","RETENCIONES DPTO. DE FÍSICA DE MATERIALES","31122023","0","0","0","606,93","606,93"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.99","De otros","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.00","DPTO. DE FÍSICA DE MATERIALES","10.01.04.00.01","RETENCIONES DPTO. DE FÍSICA DE MATERIALES","31122023","0","0","0","909,09","909,09"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.01","(SIN DESCRIPCIÓN)","10.01.04.01.02","(PARCIALMENTE OCULTO) MAT201565203R","31122023","0","0","0","-115,31","-115,31"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.01","(SIN DESCRIPCIÓN)","10.01.04.01.04","(PARCIALMENTE OCULTO) MAT2016-75716-C2-2-R","31122023","0","0","0","-27044,44","-27044,44"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.10","MCI Contratos Postdoctorales","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.01","(SIN DESCRIPCIÓN)","10.01.04.01.09","(OCULTO)","31122023","0","0","0","-1043,68","-1043,68"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.01","(SIN DESCRIPCIÓN)","10.01.04.01.12","(PARCIALMENTE OCULTO) MAT2017-83951-R","31122023","0","0","0","-194,98","-194,98"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.01","(SIN DESCRIPCIÓN)","10.01.04.01.15","(PARCIALMENTE OCULTO) PGC2018-095777-B-C22","31122023","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2023","7","Transferencias de Capital","70","De la Administración del Estado","700","Ministerio de Ciencia e Innovación","700.02","MCI para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.04","Dpto. de Física de Materiales","10.01.04.01","(SIN DESCRIPCIÓN)","10.01.04.01.16","(PARCIALMENTE OCULTO) RTI2018-099794-B-I00","31122023","0","0","0","-2154,19","-2154,19"
