"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2022","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.00","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","100000","0","100000","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","28146482","0","28146482","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","10000","0","10000","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","71","De Organismos Autónomos","710","Transf. de capital de Organismos Autónomos","710.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","222602","0","222602","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","72","De la Seguridad Social","720","Transf. de capital de la Seguridad Social","720.03","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","564228","0","564228","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","12754933","0","12754933","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.00","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","1934536","0","1934536","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","818519","0","818519","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","9941682","0","9941682","0","0"
"023","Universidad Autónoma de Madrid","2022","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.01","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","01012022","44408674","0","44408674","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.00","Dpto. de Química Orgánica","10.01.01.00.01","Retenciones Dpto. de Química Orgánica","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.01","Proyectos de Investigación del Dpto. de Química Orgánica","10.01.01.01.06","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.01","Dpto. de Química Orgánica","10.01.01.01","Proyectos de Investigación del Dpto. de Química Orgánica","10.01.01.01.71","(PARCIALMENTE OCULTO) IND2019/AMB-17142","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.99","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.02","Dpto. de Química Física Aplicada","10.01.02.01","(SIN DESCRIPCIÓN)","10.01.02.01.54","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","701","De otros departamentos ministeriales","701.20","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.02","Dpto. de Química Física Aplicada","10.01.02.01","(SIN DESCRIPCIÓN)","10.01.02.01.67","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.00","Dpto. de Física de la Materia Condensada","10.01.03.00.01","Retenciones Dpto. de Física de la Materia Condensada","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.01","(SIN DESCRIPCIÓN)","10.01.03.01.46","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.03","Dpto. de Física de la Materia Condensada","10.01.03.01","(SIN DESCRIPCIÓN)","10.01.03.01.47","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.09","Dpto. de Química","10.01.09.00","Dpto. de Química","10.01.09.00.01","Retenciones Dpto. de Química","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.10","Dpto. de Biología Molecular","10.01.10.03","(SIN DESCRIPCIÓN)","10.01.10.03.09","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.11","Dpto. de Física Teórica","10.01.11.01","Proyectos de Investigación del Dpto. Física Teórica","10.01.11.01.48","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.01","Facultad de Ciencias Investigación","10.01.16","Dpto. de Biología","10.01.16.01","Proyectos de Investigación del Dpto. de Biología","10.01.16.01.52","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.02","FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES","10.02.07","Dpto. de Financiación e Investigación Comercial","10.02.07.00","Dpto. de Financiación e Investigación Comercial","10.02.07.00.01","Retenciones Dpto. de Financiación e Investigación Comercial","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.01","(SIN DESCRIPCIÓN)","10.03.01.00","Dpto. de Antropología Social y Pensamiento F. Español","10.03.01.00.01","Retenciones Dpto. de Antropología Social  y Pensamiento F. E","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.03","(SIN DESCRIPCIÓN)","10.03.03.00","Dpto. de Filología Clásica","10.03.03.00.33","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.08","(SIN DESCRIPCIÓN)","10.03.08.00","Dpto. de Geografía","10.03.08.00.01","Retenciones Dpto. de Geografía","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.10","(SIN DESCRIPCIÓN)","10.03.10.00","Dpto. de Historia Contemporánea","10.03.10.00.19","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.03","FACULTAD DE FILOSOFÍA Y LETRAS","10.03.11","(SIN DESCRIPCIÓN)","10.03.11.00","Dpto. de Historia Moderna","10.03.11.00.30","(PARCIALMENTE OCULTO) BES 2013 066660","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.04","FACULTAD DE MEDICINA","10.04.04","(SIN DESCRIPCIÓN)","10.04.04.00","Dpto. de Farmacología y Terapéutica","10.04.04.00.01","Retenciones Dpto. de Farmacología y Terapéutica","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.05","FACULTAD DE DERECHO","10.05.01","Dpto. de Derecho Público","10.05.01.00","Dpto. de Derecho Público","10.05.01.00.01","Retenciones Dpto. de Derecho Público","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","3","Tasas, Precios Públicos y otros ingresos","39","Otros ingresos","399","Ingresos diversos","399.99","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.06","FACULTAD DE PSICOLOGÍA","10.06.01","(SIN DESCRIPCIÓN)","10.06.01.00","Dpto. de Psicología Básica","10.06.01.00.71","(PARCIALMENTE OCULTO) IND2019/SOC-17215","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.04","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.06","FACULTAD DE PSICOLOGÍA","10.06.02","(SIN DESCRIPCIÓN)","10.06.02.00","Dpto. de Psicología Biológica y de la Salud","10.06.02.00.62","(OCULTO)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.06","FACULTAD DE PSICOLOGÍA","10.06.04","(SIN DESCRIPCIÓN)","10.06.04.00","Dpto. de Psicología Social y Metodológica","10.06.04.00.01","Retenciones Dpto. de Psicología Social y Metodológica","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","381","De ejercicios corrientes","381.00","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.30","VICEGERENCIA DE ESTUDIOS Y EXTENSION UNIVERSITARIA","10.30.00","Vicegerencia de Estudios y Extensión Universitaria.","(no informado)","(no informado)","(no informado)","(no informado)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","3","Tasas, Precios Públicos y otros ingresos","32","Otros ingresos procedentes de prestaciones de servicios","329","De otros servicios","329.99","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.40","(SIN DESCRIPCIÓN)","10.40.00","Vicegerencia de Investigaión y Desarrollo. Servicio de Inves","(no informado)","(no informado)","(no informado)","(no informado)","01012022","6000","0","6000","0","0"
"023","Universidad Autónoma de Madrid","2022","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.00","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.40","(SIN DESCRIPCIÓN)","10.40.00","Vicegerencia de Investigaión y Desarrollo. Servicio de Inves","(no informado)","(no informado)","(no informado)","(no informado)","01012022","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2022","3","Tasas, Precios Públicos y otros ingresos","32","Otros ingresos procedentes de prestaciones de servicios","329","De otros servicios","329.07","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.40","(SIN DESCRIPCIÓN)","10.40.00","Vicegerencia de Investigaión y Desarrollo. Servicio de Inves","10.40.00.00","SEGAINVEX","(no informado)","(no informado)","01012022","345000","0","345000","0","0"
"023","Universidad Autónoma de Madrid","2022","3","Tasas, Precios Públicos y otros ingresos","32","Otros ingresos procedentes de prestaciones de servicios","329","De otros servicios","329.07","(no descrito)","(no informado)","(no informado)","10","VICERRECTORADO DE POLÍTICA CIENTÍFICA","10.40","(SIN DESCRIPCIÓN)","10.40.00","Vicegerencia de Investigaión y Desarrollo. Servicio de Inves","10.40.00.02","SIDI Servicio Interdepartamental de Investigación","(no informado)","(no informado)","01012022","415478","0","415478","0","0"
