"identificador","link_licitacion","fecha_actualizacion","vigente_o_anulada_o_archivada","primera_publicacion","estado","numero_de_expediente","objeto_del_contrato","identificador_unico_ted","valor_estimado_del_contrato","presupuesto_base_sin_impuestos","presupuesto_base_con_impuestos","CPVs","numero_CPVs","cpv_1","des_cpv_1","cpv_2","des_cpv_2","cpv_3","des_cpv_3","cpv_4","des_cpv_4","cpv_5","des_cpv_5","cpv_6","des_cpv_6","cpv_7","des_cpv_7","cpv_8","des_cpv_8","cpv_9","des_cpv_9","cpv_10","des_cpv_10","cpv_11","des_cpv_11","cpv_12","des_cpv_12","cpv_13","des_cpv_13","cpv_14","des_cpv_14","cpv_15","des_cpv_15","cpv_16","des_cpv_16","cpv_17","des_cpv_17","cpv_18","des_cpv_18","cpv_19","des_cpv_19","cpv_20","des_cpv_20","tipo_de_contrato","contrato_mixto","lugar_de_ejecucion","des_lugar_de_ejecucion","lat_lugar_de_ejecucion","lon_lugar_de_ejecucion","organo_de_contratacion","id_oc_en_placsp","nif_oc","dir3","enlace_al_perfil_de_contratante_del_oc","tipo_de_administracion","codigo_postal","tipo_de_procedimiento","sistema_de_contratacion","tramitacion","forma_de_presentacion_de_la_oferta","fecha_de_presentacion_de_ofertas","fecha_de_presentacion_de_solicitudes_de_participacion","directiva_de_aplicacion","contrato_sara_o_umbral","financiacion_europea_y_fuente","descripcion_de_la_financiacion_europea","subasta_electronica","subcontratacion_permitida","subcontratacion_permitida_porcentaje","lote","objeto_licitacion_o_lote","valor_estimado_licitacion_o_lote","presupuesto_base_con_impuestos_licitacion_o_lote","presupuesto_base_sin_impuestos_licitacion_o_lote","CPVs_lote","numero_CPVs_lote","cpv_lote_1","des_cpv_lote_1","cpv_lote_2","des_cpv_lote_2","cpv_lote_3","des_cpv_lote_3","cpv_lote_4","des_cpv_lote_4","cpv_lote_5","des_cpv_lote_5","cpv_lote_6","des_cpv_lote_6","cpv_lote_7","des_cpv_lote_7","cpv_lote_8","des_cpv_lote_8","cpv_lote_9","des_cpv_lote_9","cpv_lote_10","des_cpv_lote_10","cpv_lote_11","des_cpv_lote_11","cpv_lote_12","des_cpv_lote_12","cpv_lote_13","des_cpv_lote_13","cpv_lote_14","des_cpv_lote_14","cpv_lote_15","des_cpv_lote_15","cpv_lote_16","des_cpv_lote_16","cpv_lote_17","des_cpv_lote_17","cpv_lote_18","des_cpv_lote_18","cpv_lote_19","des_cpv_lote_19","cpv_lote_20","des_cpv_lote_20","lugar_ejecucion_licitacion_o_lote","des_lugar_de_ejecucion_licitacion_o_lote","lat_lugar_de_ejecucion_licitacion_o_lote","lon_lugar_de_ejecucion_licitacion_o_lote","resultado_licitacion_o_lote","fecha_del_acuerdo_licitacion_o_lote","numero_de_ofertas_recibidas_por_licitacion_o_lote","precio_de_la_oferta_mas_baja_por_licitacion_o_lote","precio_de_la_oferta_mas_alta_por_licitacion_o_lote","ofertas_excluidas_por_anormalmente_bajas_por_licitacion_o_lote","numero_del_contrato_licitacion_o_lote","fecha_formalizacion_del_contrato_licitacion_o_lote","fecha_entrada_en_vigor_del_contrato_de_licitacion_o_lote","adjudicatario_licitacion_o_lote","tipo_de_identificador_de_adjudicatario_por_licitacion_o_lote","identificador_adjudicatario_de_la_licitacion_o_lote","el_adjudicatario_es_o_no_pyme_de_la_licitacion_o_lote","importe_adjudicacion_sin_impuestos_licitacion_o_lote","importe_adjudicacion_con_impuestos_licitacion_o_lote"
"10007368","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=YItFhVzoz1qmq21uxhbaVQ%3D%3D",2025-06-09 17:29:47.141,"VIGENTE",2022-05-13,"Resuelta","A-12/22","Servicio de gestión y franqueo de correspondencia y paquetería y servicio de mensajería de la Universidad Autónoma de Madrid",,"644628,08","161157,02","195000","60160000;64110000;64121000;","3","60160000","Transporte de correspondencia por carretera","64110000","Servicios postales","64121000","Servicios multimodales de correo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2022-06-09 23:59:00,,"2014/24/EU","Sí","No",,,,,"2","Servicio de Mensajería",,"50000","41322,31","64121000;60160000;64110000;","3","64121000","Servicios multimodales de correo","60160000","Transporte de correspondencia por carretera","64110000","Servicios postales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2022-07-21,"7","0","600,89",,"A-12/22 LOTE 2",2022-08-30,,"landegano s.l.","NIF","B85810547",TRUE,"472,26","571,44"
"12883730","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2BC%2F4i5igRDceC9GJQOEBkQ%3D%3D",2025-06-09 11:50:59.248,"VIGENTE",2023-06-08,"Resuelta","A-21/23","Servicio de Conducción de vehículos oficiales",,"125587,8","41862,6","50653,75","60112000;","1","60112000","Servicios de transporte por la vía pública",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-06-26 09:00:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Servicio de Conducción de vehículos oficiales","125587,8","50653,75","41862,6","60112000;","1","60112000","Servicios de transporte por la vía pública",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-07-19,"1","37160","37160",,"A-21/23",2023-07-19,2023-07-21,"ADECUACIÓN DE ALTERNATIVAS S.L.","NIF","B83054759",TRUE,"37160","44963,6"
"16990479","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=8UHfdXIxrHni0Kd8%2Brcp6w%3D%3D",2025-06-09 11:11:41.6,"VIGENTE",2025-03-25,"Resuelta","S-10/25","Suministro de material de oficina para la Universidad Autónoma de Madrid.",,"210743,79","70247,93","85000","30000000;","1","30000000","Máquinas, equipo y artículos de oficina y de informática, excepto mobiliario y paquetes de software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES30 - Comunidad de Madrid","Comunidad de Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2025-04-15 23:59:00,,"2014/24/EU","No","No",,"No","Previa autorización del órgano de contratación.",,"Sin lotes","Suministro de material de oficina para la Universidad Autónoma de Madrid.","210743,79","85000","70247,93","30000000;","1","30000000","Máquinas, equipo y artículos de oficina y de informática, excepto mobiliario y paquetes de software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES30 - Comunidad de Madrid","Comunidad de Madrid","40.40841191","-3.68760088","Formalizado",2025-05-26,"2","41095,04","45256,69",,"S-10/25",2025-05-29,2025-06-01,"SUMOSA MUNDOCOP, S.L.","NIF","B78754108",TRUE,"41095,04","49725"
"17085259","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=7gcrLWsOAkKP66GS%2BONYvQ%3D%3D",2025-06-06 11:32:26.31,"VIGENTE",2025-04-08,"Resuelta","O-5/25","Obras de reforma de la Biblioteca de la Facultad de Medicina de la Universidad Autónoma de Madrid",,"212673,93","212673,93","257335,46","45453100;","1","45453100","Trabajos de reacondicionamiento",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2025-05-05 23:59:00,,"2014/24/EU","No","No",,"No","Sí, previa autorización del Órgano de Contratación.
La empresa subcontratada cumplirá con la solvencia económica y técnica correspondiente a las unidades de obra que le sean subcontratadas
",,"Sin lotes","Obras de reforma de la Biblioteca de la Facultad de Medicina de la Universidad Autónoma de Madrid","212673,93","257335,46","212673,93","45453100;","1","45453100","Trabajos de reacondicionamiento",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-05-28,"16","143818,62","209913,88",,"O-5/25",2025-06-03,,"VICANTRES S.L.U.","NIF","B83032094",TRUE,"160565,22","194283,92"
"15462932","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=BH5nsq5RW%2FVPpzdqOdhuWg%3D%3D",2025-06-03 14:12:22.466,"VIGENTE",2024-08-07,"Resuelta","O-5/24","Obras de ejecución para la reparación de la cubierta de la biblioteca  de Ciencias del Campus de Cantoblanco de la Universidad Autónoma de Madrid.",,"410307,74","410307,74","496472,37","45261420;","1","45261420","Trabajos de impermeabilización",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-09-09 23:59:00,,"2014/24/EU","No","No",,"No","Sí, previa autorización del Órgano de Contratación. La empresa subcontratada cumplirá con la solvencia económica y técnica correspondiente a las unidades de obra que le sean subcontratadas.
",,"Sin lotes","Obras de ejecución para la reparación de la cubierta de la biblioteca  de Ciencias del Campus de Cantoblanco de la Universidad Autónoma de Madrid.","410307,74","496472,37","410307,74","45261420;","1","45261420","Trabajos de impermeabilización",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-11-18,"16","292549,42","403742,82",,"O-5/24",2024-12-05,,"Ólmar Gestión de Obras SL","NIF","B87861365",TRUE,"303000","366630"
"13996643","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QKGgZJE7ifwadbH3CysQuQ%3D%3D",2025-06-03 13:29:58.151,"VIGENTE",2023-12-22,"Resuelta","A-15/24","Servicio de interpretación en lengua de signos
española para la comunidad universitaria con discapacidad auditiva de la Universidad
de Autónoma de Madrid,",,"226666,67","102000","112200","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-01-25 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"1","Actividades académicas curriculares",,"108592","98720","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-02-21,"1","19,5","19,5",FALSE,"A-15/24 L1",2024-03-18,,"SIGNAR SOC. COOP.","OTROS","F-81818437",TRUE,"19,5","19,5"
"13996643","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=QKGgZJE7ifwadbH3CysQuQ%3D%3D",2025-06-03 13:29:58.151,"VIGENTE",2023-12-22,"Resuelta","A-15/24","Servicio de interpretación en lengua de signos
española para la comunidad universitaria con discapacidad auditiva de la Universidad
de Autónoma de Madrid,",,"226666,67","102000","112200","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-01-25 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"2","Cursos, seminarios y gestiones curriculares",,"3608","3280","79540000;","1","79540000","Servicios de interpretación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-02-21,"1","19,5","19,5",FALSE,"A-15/24L2",2024-03-18,,"SIGNAR SOC. COOP.","OTROS","F-81818437",TRUE,"19,5","19,5"
"15406888","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jsngbI3UuaM3vLk2DU2Ddg%3D%3D",2025-05-28 13:30:31.621,"VIGENTE",2024-07-28,"Resuelta","A-02/25","Servicio de mantenimiento y soporte de los equipos Oracle, HPE y Radware y software RedHat que forman parte del sistema de computación central de la Universidad Autónoma de Madrid.",,"3183075","2546460","3081216,6","50324100;48000000;","2","50324100","Servicios de mantenimiento de sistemas","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","Sí","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-09-03 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"1","Lote 1: Mantenimiento y soporte de los equipos y software Oracle",,"2000130","1653000","50324100;48000000;","2","50324100","Servicios de mantenimiento de sistemas","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-10-07,"1","1652900","1652900",,"A-02/25 Lote 1",2024-10-29,2025-01-01,"ABAST SYSTEMS & SOLUTIONS, S.L.","NIF","B59104612",FALSE,"1652900","2000009"
"15406888","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jsngbI3UuaM3vLk2DU2Ddg%3D%3D",2025-05-28 13:30:31.621,"VIGENTE",2024-07-28,"Resuelta","A-02/25","Servicio de mantenimiento y soporte de los equipos Oracle, HPE y Radware y software RedHat que forman parte del sistema de computación central de la Universidad Autónoma de Madrid.",,"3183075","2546460","3081216,6","50324100;48000000;","2","50324100","Servicios de mantenimiento de sistemas","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","Sí","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-09-03 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"2","Lote 2: Mantenimiento y soporte de los equipos y software HPE.",,"859100","710000","50324100;48000000;","2","50324100","Servicios de mantenimiento de sistemas","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-10-01,"2","659423","699723",,"A-02/25 Lote 2",2024-10-24,2025-01-01,"Técnicos Asociados Informática, SAU","NIF","A79054748",TRUE,"659423","797901,83"
"15406888","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jsngbI3UuaM3vLk2DU2Ddg%3D%3D",2025-05-28 13:30:31.621,"VIGENTE",2024-07-28,"Resuelta","A-02/25","Servicio de mantenimiento y soporte de los equipos Oracle, HPE y Radware y software RedHat que forman parte del sistema de computación central de la Universidad Autónoma de Madrid.",,"3183075","2546460","3081216,6","50324100;48000000;","2","50324100","Servicios de mantenimiento de sistemas","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","Sí","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-09-03 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"3","Lote 3: Mantenimiento y soporte de los equipos y software Radware",,"130026,6","107460","50324100;48000000;","2","50324100","Servicios de mantenimiento de sistemas","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-10-22,"1","107000","107000",,"A-2/25 Lote 3",2024-11-20,2025-01-01,"NTT SPAIN INTELLIGENT TECHNOLOGIES AND SERVICES S.L.U.","NIF","B62174842",FALSE,"107000","129470"
"15406888","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jsngbI3UuaM3vLk2DU2Ddg%3D%3D",2025-05-28 13:30:31.621,"VIGENTE",2024-07-28,"Resuelta","A-02/25","Servicio de mantenimiento y soporte de los equipos Oracle, HPE y Radware y software RedHat que forman parte del sistema de computación central de la Universidad Autónoma de Madrid.",,"3183075","2546460","3081216,6","50324100;48000000;","2","50324100","Servicios de mantenimiento de sistemas","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","Sí","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-09-03 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"4","Lote 4: Renovación del soporte de licencias de software RedHat.",,"91960","76000","48000000;","1","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-10-01,"2","73461,35","75200,97",,"A-02/25 Lote 4",2024-10-24,2025-01-01,"Técnicos Asociados Informática, SAU","NIF","A79054748",TRUE,"73461,35","88888,23"
"14764923","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Nem%2Fx%2FXfXfOFQ%2FlhRK79lA%3D%3D",2025-05-21 14:51:43.115,"VIGENTE",2024-04-19,"Resuelta","Aa-30/24","Servicio de revisión de los equipos de respiración autónoma y la inspección de sus botellas de aire conforme al RD809/2021 ITC EP-05.",,"5580","1116","1350,36","71631000;","1","71631000","Servicios de inspección técnica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto simplificado","No aplica","Ordinaria","Electrónica",2024-05-07 23:59:00,,"N/A","No","No",,"No","Sí, con autorización del órgano de contratación",,"Sin lotes","Servicio de revisión de los equipos de respiración autónoma y la inspección de sus botellas de aire conforme al RD809/2021 ITC EP-05.","5580","1350,36","1116","71631000;","1","71631000","Servicios de inspección técnica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-05-25,"1","0","0",,"Aa-30/24",2024-05-27,2024-06-01,"Airbox S.A.","NIF","A08950685",TRUE,"0","0"
"12405669","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2FJBUmgP5chyiEJrVRqloyA%3D%3D",2025-05-21 14:48:28.957,"VIGENTE",2023-03-22,"Resuelta","S-16/23","Arrendamiento de licencias de Alfresco One, para la Universidad Autónoma de Madrid",,"88138,53","58759,02","71098,42","48000000;","1","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2023-04-10 23:59:00,,"2014/24/EU","No","No",,,,,"Sin lotes","Arrendamiento de licencias de Alfresco One, para la Universidad Autónoma de Madrid","88138,53","71098,42","58759,02","48000000;","1","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2023-04-20,"2","49939,29","51113,55",,"S-16/23",2023-05-09,,"ALTIA Consultores","NIF","A15456585",FALSE,"49939,29","60426,54"
"16795315","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=7xEbh4Psk3lPpzdqOdhuWg%3D%3D",2025-05-20 17:28:32.941,"VIGENTE",2025-02-26,"Resuelta","A-21/25","“Servicio de mensajería de la Biblioteca de la Universidad Autónoma de Madrid” .Contrato reservado a Centro Especial de Empleo de iniciativa social, de conformidad con la Disposición Adicional Cuarta de la Ley 9/2017,de 8 de noviembre, de Contratos del Sector Público.",,"87809,92","35123,97","42500","60161000;","1","60161000","Servicios de transporte de paquetes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2025-03-17 23:59:00,,"2014/24/EU","No","No",,"No","Condiciones especificadas en el apartado 21 del anexo I del PCAP.",,"Sin lotes","“Servicio de mensajería de la Biblioteca de la Universidad Autónoma de Madrid” .Contrato reservado a Centro Especial de Empleo de iniciativa social, de conformidad con la Disposición Adicional Cuarta de la Ley 9/2017,de 8 de noviembre, de Contratos del Sector Público.","87809,92","42500","35123,97","60161000;","1","60161000","Servicios de transporte de paquetes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-04-02,"1","29860","29860",,"A-21/25",2025-04-08,2025-05-01,"Spezial Logística Integral SL","NIF","B86431541",TRUE,"29860","36130,6"
"16711891","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Dd5YJfSiWWTzAq95uGTrDQ%3D%3D",2025-05-20 16:35:14.534,"VIGENTE",2025-02-18,"Resuelta","A-20/25","Servicio de medición de un conjunto de proteínas incluidas en un panel de inflamación mediante el servicio y metodología de “Olink Target 96 inflammation”.",,"103808,8","103808,8","125608,65","73111000;","1","73111000","Servicios de laboratorio de investigación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2025-03-05 23:59:00,,"2014/24/EU","No","Sí - Fondo Europeo de Desarrollo Regional","FIS 23/00079.","No","Sí, con autorización del órgano de contratación",,"Sin lotes","Servicio de medición de un conjunto de proteínas incluidas en un panel de inflamación mediante el servicio y metodología de “Olink Target 96 inflammation”.","103808,8","125608,65","103808,8","73111000;","1","73111000","Servicios de laboratorio de investigación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2025-04-02,"1","102000","102000",,"A-20/25",2025-04-30,,"Cobiomic Bioscience S.L","NIF","B72397433",TRUE,"102000","123420"
"14537346","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Cmwg9TLkRpUXhk1FZxEyvw%3D%3D",2025-05-17 13:02:42.274,"VIGENTE",2024-03-13,"Resuelta","A-27/24","Impresión y personalización de los Títulos Universitarios Oficiales y Propios de la UAM, títulos de bachiller superior e impresos certificados de corta duración, así como el suministro, impresión y personalización de los Suplementos Europeos al Título de los Títulos Oficiales",,"863636,34","157024,79","190000","79810000;79811000;22450000;","3","79810000","Servicios de impresión","79811000","Servicios de impresión digital","22450000","Impresos infalsificables",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-04-12 12:00:00,,"2014/24/EU","Sí","No",,"No","Sí, siempre que se cuente con la previa autorización de la Universidad.",,"Sin lotes","Impresión y personalización de los Títulos Universitarios Oficiales y Propios de la UAM, títulos de bachiller superior e impresos certificados de corta duración, así como el suministro, impresión y personalización de los Suplementos Europeos al Título de los Títulos Oficiales","863636,34","190000","157024,79","79810000;79811000;22450000;","3","79810000","Servicios de impresión","79811000","Servicios de impresión digital","22450000","Impresos infalsificables",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-04-22,"2","0","7,79",,"A-27/24",2024-05-20,,"SIGNE, S.A.","NIF","A11029279",TRUE,"7,79","9,42"
