"IMPORTANTE","cod_genero","des_genero","cod_pais_nacionalidad","des_pais_nacionalidad","lat_pais_nacionalidad","lon_pais_nacionalidad","cod_continente_nacionalidad","des_continente_nacionalidad","cod_agregacion_paises_nacionalidad","des_agregacion_paises_nacionalidad","anio_nacimiento","anio","cod_universidad","des_universidad","cod_convocatoria_ayuda","des_convocatoria_ayuda","cod_universidad_mat","des_universidad_mat","cod_titulacion","des_titulacion","cod_estado","des_estado","cod_periodo_conv","des_periodo_conv","cod_cobertura_mat","des_cobertura_mat","cuantia_total","cuantia_matricula"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500796","Graduado o Graduada en Educación Social por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2502046","Graduado o Graduada en Trabajo Social por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2503607","Graduado o Graduada en Diseño y Gestión de Proyectos Transmedia por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1997","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1992","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2503607","Graduado o Graduada en Diseño y Gestión de Proyectos Transmedia por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1999","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1985","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2502046","Graduado o Graduada en Trabajo Social por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","1800","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2000","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1999","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2502046","Graduado o Graduada en Trabajo Social por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2000","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1998","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500796","Graduado o Graduada en Educación Social por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1999","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500796","Graduado o Graduada en Educación Social por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1998","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500661","Graduado o Graduada en Fisioterapia  por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","900","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2000","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1999","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1999","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2000","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2503588","Graduado o Graduada en Podología por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2002","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2500662","Graduado o Graduada en Terapia Ocupacional por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1998","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501210","Graduado o Graduada en Maestro en Educación Infantil por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","2000","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2502046","Graduado o Graduada en Trabajo Social por la Universidad Autónoma de Madrid","1","Concedida","1","Concedida por primera vez","0","No","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","380","Italia","41.87194","12.56738","150","Europa","39","Europa meridional","2001","2020","023","Universidad Autónoma de Madrid","131023302","Becas de ayuda del Centro Universitario LA SALLE","023","Universidad Autónoma de Madrid","2501211","Graduado o Graduada en Maestro en Educación Primaria por la Universidad Autónoma de Madrid","0","Denegada","8","No aplica","8","No aplica","900","0"
