cod_universidad,des_universidad,anio,cod_capitulo,des_capitulo,cod_articulo,des_articulo,cod_concepto,des_concepto,cod_subconcepto,des_subconcepto,cod_partida,des_partida,cod_seccion,des_seccion,cod_servicio,des_servicio,cod_unidad_de_coste,des_unidad_de_coste,cod_organica_libre_1,des_organica_libre_1,cod_organica_libre_2,des_organica_libre_2,fecha_referencia,credito_inicial,modificaciones,credito_total,derechos_reconocidos_netos,recaudacion_neta
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.14,MCI Técnicos de apoyo a infraestructuras I D,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,52600,0,52600,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,701,De otros departamentos ministeriales,701.02,M. de Cultura y Deporte,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,1680240,0,1680240,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,701,De otros departamentos ministeriales,701.12,Del M. Medio Ambiente,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,130423,0,130423,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,701,De otros departamentos ministeriales,701.13,"Del M. Sanidad , Política Social e Igualdad",(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,161017,0,161017,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,701,De otros departamentos ministeriales,701.15,Ministerio de Defensa,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,1457142,0,1457142,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,702,Ministerio de Universidades,702.00,Ministerio de Universidades,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,353247,0,353247,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,702,Ministerio de Universidades,702.02,MU Programa Salvador Madariaga,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,375000,0,375000,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,71,De Organismos Autónomos,710,Transf. de capital de Organismos Autónomos,710.04,Del Instituto de la Mujer,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,30685,0,30685,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,72,De la Seguridad Social,720,Transf. de capital de la Seguridad Social,720.03,Del Instituto Salud Carlos III,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,477750,0,477750,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,75,De Comunidades Autónomas,750,Transfer. Capital de Comunidades,750.01,De la C.M. para Investigación,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,11288821,0,11288821,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,75,De Comunidades Autónomas,759,Transferencias de capital otras Comunidades,759.04,De Castilla La Mancha,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,31892,0,31892,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,77,De Empresas Privadas,771,Transferencia de capital de Empresas Privadas,771.18,Banco Santander Central Hispano,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,200000,0,200000,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,78,De F. e Instituciones sin fines de lucro,789,De otras Familias e Instituciones sin fines de lucro,789.00,Trasferencias de capital de fundaciones e instituciones sin fines de lucro,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,71032,0,71032,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,78,De F. e Instituciones sin fines de lucro,789,De otras Familias e Instituciones sin fines de lucro,789.04,De la Fundación General de la UAM,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,469625,0,469625,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,78,De F. e Instituciones sin fines de lucro,789,De otras Familias e Instituciones sin fines de lucro,789.99,De otros,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,2105913,0,2105913,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,79,Del Exterior,795,De la Unión Europea,(no informado),(no informado),(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(no informado),(NO INFORMADO),1012024,10760249,0,10760249,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,75,De Comunidades Autónomas,750,Transfer. Capital de Comunidades,750.01,De la C.M. para Investigación,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.02,Dpto. de Química Física Aplicada,10.01.02.00,Dpto. de Química Física Aplicada,10.01.02.00.01,RETENCIONES DPTO. DE QUÍMICA FÍSICA APLICADA,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,75,De Comunidades Autónomas,750,Transfer. Capital de Comunidades,750.01,De la C.M. para Investigación,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.02,Dpto. de Química Física Aplicada,10.01.02.01,(SIN DESCRIPCIÓN),10.01.02.01.02,(PARCIALMENTE OCULTO) S2013 MAE 2882,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.02,Dpto. de Química Física Aplicada,10.01.02.01,(SIN DESCRIPCIÓN),10.01.02.01.44,(PARCIALMENTE OCULTO) RTC-2017-6096-5,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,9,Pasivos financieros,91,Préstamos recibidos en moneda nacional,911,Préstamos largo plazo de Entes del Sector Público,(no informado),(no informado),(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.02,Dpto. de Química Física Aplicada,10.01.02.01,(SIN DESCRIPCIÓN),10.01.02.01.44,(PARCIALMENTE OCULTO) RTC-2017-6096-5,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.03,Dpto. de Física de la Materia Condensada,10.01.03.00,Dpto. de Física de la Materia Condensada,10.01.03.00.01,RETENCIONES DPTO. DE FÍSICA DE LA MATERIA CONDENSADA,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.03,Dpto. de Física de la Materia Condensada,10.01.03.01,(SIN DESCRIPCIÓN),10.01.03.01.89,(PARCIALMENTE OCULTO) FIS2016-78591-C3-1-R,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.03,Dpto. de Física de la Materia Condensada,10.01.03.01,(SIN DESCRIPCIÓN),10.01.03.01.90,(PARCIALMENTE OCULTO) MAT2016-77852-C2-2-R,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.03,Dpto. de Física de la Materia Condensada,10.01.03.01,(SIN DESCRIPCIÓN),10.01.03.01.92,(PARCIALMENTE OCULTO) FIS2016-80434-P,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,79,Del Exterior,795,De la Unión Europea,(no informado),(no informado),(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.03,Dpto. de Física de la Materia Condensada,10.01.03.02,(SIN DESCRIPCIÓN),10.01.03.02.85,(OCULTO),1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.10,Dpto. de Biología Molecular,10.01.10.03,(SIN DESCRIPCIÓN),10.01.10.03.78,(PARCIALMENTE OCULTO) BIO2016-80101-R,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.10,Dpto. de Biología Molecular,10.01.10.04,(SIN DESCRIPCIÓN),10.01.10.04.19,(PARCIALMENTE OCULTO) RTC-2017-6292-1,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,9,Pasivos financieros,91,Préstamos recibidos en moneda nacional,911,Préstamos largo plazo de Entes del Sector Público,(no informado),(no informado),(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.10,Dpto. de Biología Molecular,10.01.10.04,(SIN DESCRIPCIÓN),10.01.10.04.19,(PARCIALMENTE OCULTO) RTC-2017-6292-1,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,6,Enajenación de inversiones reales,68,Reintegros por operación de Capital,681,Del presupuesto corriente,681.00,Reintegros ejercicio corriente,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.10,Dpto. de Biología Molecular,10.01.10.04,(SIN DESCRIPCIÓN),10.01.10.04.78,(OCULTO),1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.15,Dpto. de Matemáticas,10.01.15.00,Dpto. de Matemáticas,10.01.15.00.01,RETENCIONES DPTO. DE MATEMÁTICAS,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.15,Dpto. de Matemáticas,10.01.15.01,Proyectos de Investigación del Dpto. de Matemáticas,10.01.15.01.49,(PARCIALMENTE OCULTO) MTM2016-78995-P,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,6,Enajenación de inversiones reales,68,Reintegros por operación de Capital,680,De ejercicios cerrados,680.00,Reintegros ejercicios cerrados,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.15,Dpto. de Matemáticas,10.01.15.02,(SIN DESCRIPCIÓN),10.01.15.02.06,(OCULTO),1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,6,Enajenación de inversiones reales,68,Reintegros por operación de Capital,681,Del presupuesto corriente,681.00,Reintegros ejercicio corriente,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.01,Facultad de Ciencias Investigación,10.01.17,Dpto. de Ecología,10.01.17.00,Dpto. de Ecología,10.01.17.00.95,(PARCIALMENTE OCULTO) - TED2021-131488B-I00,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.03,FACULTAD DE FILOSOFÍA Y LETRAS,10.03.09,(SIN DESCRIPCIÓN),10.03.09.00,Dpto. de His. Antigua y Medieval Paleografía y Diplomática,10.03.09.00.01,RETENCIONES DPTO. DE HIS. ANTIGUA Y MEDIEVAL PALEOGRAFÍA Y D,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.03,FACULTAD DE FILOSOFÍA Y LETRAS,10.03.09,(SIN DESCRIPCIÓN),10.03.09.00,Dpto. de His. Antigua y Medieval Paleografía y Diplomática,10.03.09.00.23,(PARCIALMENTE OCULTO) HAR2016-74846-P,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.03,FACULTAD DE FILOSOFÍA Y LETRAS,10.03.09,(SIN DESCRIPCIÓN),10.03.09.00,Dpto. de His. Antigua y Medieval Paleografía y Diplomática,10.03.09.00.24,(PARCIALMENTE OCULTO) HAR2016-74968-P,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.03,FACULTAD DE FILOSOFÍA Y LETRAS,10.03.12,(SIN DESCRIPCIÓN),10.03.12.00,Dpto. Historia y Teoría del Arte,10.03.12.00.01,RETENCIONES DPTO. HISTORÍA Y TERORÍA DEL ARTE,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.03,FACULTAD DE FILOSOFÍA Y LETRAS,10.03.14,(SIN DESCRIPCIÓN),10.03.14.00,Dpto. de Prehistoría y Arqueología,10.03.14.00.01,RETENCIONES DPTO. DE PREHISTORIA Y ARQUEOLOGÍA,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,78,De F. e Instituciones sin fines de lucro,789,De otras Familias e Instituciones sin fines de lucro,789.99,De otros,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.04,FACULTAD DE MEDICINA,10.04.04,(SIN DESCRIPCIÓN),10.04.04.00,Dpto. de Farmacología y Terapéutica,10.04.04.00.94,(OCULTO),1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.05,FACULTAD DE DERECHO,10.05.01,Dpto. de Derecho Público,10.05.01.00,Dpto. de Derecho Público,10.05.01.00.66,(PARCIALMENTE OCULTO) DER2016-81747-REDT,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,75,De Comunidades Autónomas,750,Transfer. Capital de Comunidades,750.01,De la C.M. para Investigación,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.06,FACULTAD DE PSICOLOGÍA,10.06.03,(SIN DESCRIPCIÓN),10.06.03.00,Dpto. de Psicología Evolutiva y de la Educación,10.06.03.00.01,RETENCIONES DPTO. DE PSICOLOGÍA EVOLUTIVA Y DE LA EDUCACIÓN,1012024,0,0,0,0,0
23,Universidad Autónoma de Madrid,2024,7,Transferencias de Capital,70,De la Administración del Estado,700,Ministerio de Ciencia e Innovación,700.02,MCI para Programa de Invest. Universitaria,(no informado),(no informado),10,VICERRECTORADO DE POLÍTICA CIENTÍFICA,10.07,FACULTAD DE FORMACIÓN DEL PROFESORADO Y EDUCACIÓN,10.07.02,(SIN DESCRIPCIÓN),10.07.02.00,Dpto. de Didáctica y Teoría de la Educación,10.07.02.00.34,(PARCIALMENTE OCULTO) EDU2017-90606-REDT,1012024,0,0,0,0,0
