"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.00","Títulos Propios","08.30.TP.00.02","Canon Títulos Propios","31122018","0","0","0","1213931,28","1206366,85"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.01","Títulos Propios F. de Ciencias","08.30.TP.01.04","Master en Ingeniería Nuclear y Aplicaciones","31122018","0","0","0","13340,75","13340,75"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.01","Títulos Propios F. de Ciencias","08.30.TP.01.05","Master en gestión y tratamiento de residuos","31122018","0","0","0","28288","28288"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.01","Títulos Propios F. de Ciencias","08.30.TP.01.09","Curso de Universidad de la Experiencia sobre Ciencias y Ciencias Sociales","31122018","0","0","0","25619","25619"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.02","Títulos Propios F. de Ciencias Económicas y Empresariales","08.30.TP.02.02","(OCULTO)","31122018","0","0","0","360","360"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.02","Títulos Propios F. de Ciencias Económicas y Empresariales","08.30.TP.02.05","Máster en microcréditos para el desarrollo","31122018","0","0","0","39819,88","39819,88"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.02","Títulos Propios F. de Ciencias Económicas y Empresariales","08.30.TP.02.10","Título Propio en gestión Aeronáutica","31122018","0","0","0","178,5","178,5"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.02","Títulos Propios F. de Ciencias Económicas y Empresariales","08.30.TP.02.22","Máster en Inteligencia Económica","31122018","0","0","0","86667,02","86667,02"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.02","Títulos Propios F. de Ciencias Económicas y Empresariales","08.30.TP.02.23","Experto en Factores Humanos para la Aviación","31122018","0","0","0","446,25","446,25"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.02","Títulos Propios F. de Ciencias Económicas y Empresariales","08.30.TP.02.24","Máster en Trasnformación y Consulturía de Negocio","31122018","0","0","0","48679,5","48679,5"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.03","Titulos Propios F. Filosofía y Letras","08.30.TP.03.03","Master de edición UAM EDELVIVES. Taller de Libros","31122018","0","0","0","135387,26","135387,26"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.03","Titulos Propios F. Filosofía y Letras","08.30.TP.03.13","Experto en el Mundo Actual Claves y Desafíos","31122018","0","0","0","130082,42","130082,42"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.03","Titulos Propios F. Filosofía y Letras","08.30.TP.03.17","Experto en intervención social y gestión de la diversidad en el ambito local","31122018","0","0","0","3786,12","3786,12"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.03","Titulos Propios F. Filosofía y Letras","08.30.TP.03.18","Curso de Universidad de la Experiencia sobre Humanidades y Ciencias Sociales","31122018","0","0","0","23226,25","23226,25"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.03","Titulos Propios F. Filosofía y Letras","08.30.TP.03.19","Máster en guión de cine, series tv y dramaturgia","31122018","0","0","0","73284,75","73284,75"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.03","Master en Monitorización de ensayos clínicos","31122018","0","0","0","109810","109810"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.06","Master en Cuidados Paliativos y Tratamiento de Soporte del P","31122018","0","0","0","125217,97","125217,97"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.07","Máster en musicoterapia avanzada y aplicaciones","31122018","0","0","0","101735,66","101735,66"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.08","Master en I  D del Medicamento","31122018","0","0","0","25850","25850"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.10","Máster Cirugía Endoscópica en Ginecología","31122018","0","0","0","1147,5","1147,5"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.13","Máster en Hepatología","31122018","0","0","0","105913,98","105913,98"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.14","Máster en Medicina Tropical y Salud Internacional","31122018","0","0","0","67208,65","67208,65"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.20","Experto en Enfermería Escolar","31122018","0","0","0","9435","9435"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.23","Experto Gestión Administrativa de Estudios Clínicos","31122018","0","0","0","2900","350"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.24","Máster y Experto en Lactancia Materna y Nutrición Infantil","31122018","0","0","0","-5161","-5161"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.04","Títulos Propios F. de Medicina","08.30.TP.04.25","Experto en Patología por Virus Emergentes y de Alto Riesgo","31122018","0","0","0","9860","9860"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.01","Master en Derecho y Administración Local","31122018","0","0","0","3207,96","3207,96"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.02","Master en Propiedad Intelectual","31122018","0","0","0","228974,52","228974,52"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.04","Máster en Derechos Humanos y Gobernabilidad Facultad de Dere","31122018","0","0","0","120193,46","120193,46"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.05","Máster en contratación Pública Local","31122018","0","0","0","44847,76","41447,76"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.06","Máster en Tributación y Gestión Presupuestaria Local","31122018","0","0","0","4915,05","4915,05"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.07","Máster en Derecho Penal","31122018","0","0","0","78567,4","78567,4"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.09","Experto en Delincuencia Patrimonial, Económica y de la Empresa","31122018","0","0","0","9847,25","9847,25"
"023","Universidad Autónoma de Madrid","2018","3","Tasas, Precios Públicos y otros ingresos","31","Precios Públicos","311","Servicios académicos por enseñanzas propias","311.00","Estudios o titulaciones propias Art. 83 L.O.U","(no informado)","(no informado)","08","VICERRECTORADO DE RELACIONES INSTITUCIONALES, RESPONSABILIDAD SOCIAL Y CULTURA","08.30","VICEGERENCIA DE ESTUDIOS Y EXTENSIÓN UNIVERSITARIA","08.30.TP","TÍTULOS PROPIOS","08.30.TP.05","Títulos Propios F. Derecho","08.30.TP.05.11","Experto en Tributación","31122018","0","0","0","40187,35","40187,35"
